,Participants,Masks,Target Location Straight,Trial Stage,Target Location Rotate,Correlation
2717,11,v1,45,1,207,-0.13817283120305782
2718,11,v1,45,1,45,0.24138075088892022
2719,11,v1,45,1,99,-0.12424828532661922
2720,11,v1,45,2,153,-0.029099842237676775
2721,11,v1,45,2,207,-0.08535596063437306
2722,11,v1,45,2,45,0.022724793154103237
2723,11,v1,45,2,99,-0.08395496358840657
2724,11,v1,99,0,153,-0.20424179852005642
2725,11,v1,99,0,207,-0.1437372218925939
2726,11,v1,99,0,45,-0.17014872358690297
2727,11,v1,99,0,99,0.09074785585982015
2728,11,v1,99,1,153,-0.08019986531492167
2729,11,v1,99,1,207,-0.10509476796927258
2730,11,v1,99,1,45,-0.1487705296420126
2731,11,v1,99,1,99,0.12835934711392244
2732,11,v1,99,2,153,-0.06743187227141328
2733,11,v1,99,2,207,-0.06733378838086701
2734,11,v1,99,2,45,-0.09254756973455766
2735,11,v1,99,2,99,0.06548576186494795
2736,11,sup_parietal,153,0,153,0.015467699190018898
2737,11,sup_parietal,153,0,207,0.025003771778317703
2738,11,sup_parietal,153,0,45,-0.0002449062533198404
2739,11,sup_parietal,153,0,99,0.01870793228849446
2740,11,sup_parietal,153,1,153,-0.05380176287409906
2741,11,sup_parietal,153,1,207,-0.017914652734047676
2742,11,sup_parietal,153,1,45,-0.025429226577788247
2743,11,sup_parietal,153,1,99,-0.030957383570316285
2744,11,sup_parietal,153,2,153,-0.0009817041540646776
2745,11,sup_parietal,153,2,207,-0.0008936911670895734
2746,11,sup_parietal,153,2,45,-0.02840893111936708
2747,11,sup_parietal,153,2,99,-0.042279353779121315
2748,11,sup_parietal,207,0,153,-0.1305646298477995
2749,11,sup_parietal,207,0,207,-0.07899798956917833
2750,11,sup_parietal,207,0,45,-0.07765817947676056
2751,11,sup_parietal,207,0,99,-0.09818053045415122
2752,11,sup_parietal,207,1,153,-0.0920463056279813
2753,11,sup_parietal,207,1,207,-0.026453203809587947
2754,11,sup_parietal,207,1,45,-0.043704198437084674
2755,11,sup_parietal,207,1,99,-0.054614284920194406
2756,11,sup_parietal,207,2,153,-0.11087728120759033
2757,11,sup_parietal,207,2,207,-0.09341749881910275
2758,11,sup_parietal,207,2,45,-0.10323789570022453
2759,11,sup_parietal,207,2,99,-0.08705928647723354
2760,11,sup_parietal,45,0,153,-0.06435180905398204
2761,11,sup_parietal,45,0,207,-0.08432494629200704
2762,11,sup_parietal,45,0,45,-0.062096952604365756
2763,11,sup_parietal,45,0,99,-0.04850742159672639
2764,11,sup_parietal,45,1,153,-0.01638424173775892
2765,11,sup_parietal,45,1,207,-0.10702698976162738
2766,11,sup_parietal,45,1,45,-0.03734801334152989
2767,11,sup_parietal,45,1,99,-0.014051979268974502
2768,11,sup_parietal,45,2,153,-0.01948191637256339
2769,11,sup_parietal,45,2,207,-0.06459263981049294
2770,11,sup_parietal,45,2,45,-0.03172698747121415
2771,11,sup_parietal,45,2,99,-0.009406706282228746
2772,11,sup_parietal,99,0,153,-0.03363690745771137
2773,11,sup_parietal,99,0,207,-0.053869520923551
2774,11,sup_parietal,99,0,45,-0.008855595953822137
2775,11,sup_parietal,99,0,99,-0.03784554684885387
2776,11,sup_parietal,99,1,153,-0.03819630020858132
2777,11,sup_parietal,99,1,207,-0.019857333737105187
2778,11,sup_parietal,99,1,45,-0.05686521183714527
2779,11,sup_parietal,99,1,99,-0.05344641439093957
2780,11,sup_parietal,99,2,153,-0.012843639014406119
2781,11,sup_parietal,99,2,207,-0.015839550629766403
2782,11,sup_parietal,99,2,45,0.015123388415387882
2783,11,sup_parietal,99,2,99,-0.004856829742922099
2784,11,inf_parietal,153,0,153,-0.03490215710924004
2785,11,inf_parietal,153,0,207,-0.021259274931788738
2786,11,inf_parietal,153,0,45,-0.030960916720152297
2787,11,inf_parietal,153,0,99,-0.04278374744365802
2788,11,inf_parietal,153,1,153,-0.027709048406803084
2789,11,inf_parietal,153,1,207,-0.01576479929586557
2790,11,inf_parietal,153,1,45,-0.036710213326748065
2791,11,inf_parietal,153,1,99,-0.011210699370927106
2792,11,inf_parietal,153,2,153,-0.004783412134191577
2793,11,inf_parietal,153,2,207,0.005929830887770994
2794,11,inf_parietal,153,2,45,-0.02000554846811391
2795,11,inf_parietal,153,2,99,-0.002036210722009584
2796,11,inf_parietal,207,0,153,-0.025271311510086065
2797,11,inf_parietal,207,0,207,-0.03929201845069055
2798,11,inf_parietal,207,0,45,0.01582295644671044
2799,11,inf_parietal,207,0,99,-0.034938570605601085
2800,11,inf_parietal,207,1,153,-0.009982156583973278
2801,11,inf_parietal,207,1,207,-0.06951738070377295
2802,11,inf_parietal,207,1,45,-0.030417812638234804
2803,11,inf_parietal,207,1,99,-0.027342423712178696
2804,11,inf_parietal,207,2,153,-0.06734863390895526
2805,11,inf_parietal,207,2,207,-0.04510592032911262
2806,11,inf_parietal,207,2,45,-0.03346897563126133
2807,11,inf_parietal,207,2,99,-0.019272209810436838
2808,11,inf_parietal,45,0,153,-0.03989472803432008
2809,11,inf_parietal,45,0,207,-0.049527726375777154
2810,11,inf_parietal,45,0,45,-0.07019405459741183
2811,11,inf_parietal,45,0,99,-0.05169700296346791
2812,11,inf_parietal,45,1,153,-0.06204450722535583
2813,11,inf_parietal,45,1,207,-0.05779639301384329
2814,11,inf_parietal,45,1,45,-0.06104083037152831
2815,11,inf_parietal,45,1,99,-0.07492706081656375
2816,11,inf_parietal,45,2,153,-0.029267149671397805
2817,11,inf_parietal,45,2,207,-0.027063551801220734
2818,11,inf_parietal,45,2,45,-0.0363619954575143
2819,11,inf_parietal,45,2,99,-0.05775323125765956
2820,11,inf_parietal,99,0,153,-0.07107316261372094
2821,11,inf_parietal,99,0,207,7.596973831035247e-05
2822,11,inf_parietal,99,0,45,-0.03315846330297912
2823,11,inf_parietal,99,0,99,-0.02206693241399299
2824,11,inf_parietal,99,1,153,-0.022745357575933045
2825,11,inf_parietal,99,1,207,0.00954835973275421
2826,11,inf_parietal,99,1,45,-0.019706312199775408
2827,11,inf_parietal,99,1,99,-0.02717549708480664
2828,11,inf_parietal,99,2,153,-0.03560439255737744
2829,11,inf_parietal,99,2,207,-0.06309375805782695
2830,11,inf_parietal,99,2,45,-0.03870679707168293
2831,11,inf_parietal,99,2,99,-0.008823350820169232
2832,11,v5,153,0,153,-0.009905233518304198
2833,11,v5,153,0,207,0.017553206501721295
2834,11,v5,153,0,45,-0.12244130146981427
2835,11,v5,153,0,99,-0.05164708247644898
2836,11,v5,153,1,153,0.04196706753282137
2837,11,v5,153,1,207,0.036797614873925466
2838,11,v5,153,1,45,-0.04455024270931414
2839,11,v5,153,1,99,-0.04281993720061432
2840,11,v5,153,2,153,-0.03276114987114571
2841,11,v5,153,2,207,0.003464735144452946
2842,11,v5,153,2,45,-0.03075845795542176
2843,11,v5,153,2,99,-0.02673852537824381
2844,11,v5,207,0,153,0.06944751429093798
2845,11,v5,207,0,207,0.05072470114797137
2846,11,v5,207,0,45,-0.02692055628609067
2847,11,v5,207,0,99,0.007237544567788891
2848,11,v5,207,1,153,0.0533687006114852
2849,11,v5,207,1,207,0.009615793507956938
2850,11,v5,207,1,45,0.025310794660148322
2851,11,v5,207,1,99,0.005563366805135583
2852,11,v5,207,2,153,-0.03456728102337134
2853,11,v5,207,2,207,-0.05954269826000093
2854,11,v5,207,2,45,-0.0553858164448425
2855,11,v5,207,2,99,-0.10428971308331243
2856,11,v5,45,0,153,-0.05448183705438825
2857,11,v5,45,0,207,-0.07684140560060333
2858,11,v5,45,0,45,0.0028659327401268503
2859,11,v5,45,0,99,-0.035641548750391897
2860,11,v5,45,1,153,-0.09128308436572868
2861,11,v5,45,1,207,-0.14930749313831052
2862,11,v5,45,1,45,-0.05166747934475657
2863,11,v5,45,1,99,-0.03329074999008323
2864,11,v5,45,2,153,-0.051222425442181835
2865,11,v5,45,2,207,-0.08567642114666463
2866,11,v5,45,2,45,-0.037373823544441805
2867,11,v5,45,2,99,-0.06649994197100849
2868,11,v5,99,0,153,-0.13264362837204752
2869,11,v5,99,0,207,-0.11611806044978787
2870,11,v5,99,0,45,-0.08870077355070878
2871,11,v5,99,0,99,-0.047575692108676175
2872,11,v5,99,1,153,-0.061713709825260143
2873,11,v5,99,1,207,-0.07852092296276827
2874,11,v5,99,1,45,-0.1019043209718304
2875,11,v5,99,1,99,-0.03559226340483117
2876,11,v5,99,2,153,-0.022062505689767302
2877,11,v5,99,2,207,-0.026069161387126165
2878,11,v5,99,2,45,-0.0019677447433104622
2879,11,v5,99,2,99,0.023146717858879708
2880,12,premotor,153,0,153,-0.020321450152245766
2881,12,premotor,153,0,207,-0.023010362180266714
2882,12,premotor,153,0,45,-0.006160665836814728
2883,12,premotor,153,0,99,-0.02059889929027124
2884,12,premotor,153,1,153,-0.058882427168193266
2885,12,premotor,153,1,207,-0.06838082089643888
2886,12,premotor,153,1,45,-0.11975874042726807
2887,12,premotor,153,1,99,-0.07283224283021826
2888,12,premotor,153,2,153,-0.04733212517385624
2889,12,premotor,153,2,207,-0.03462834890854455
2890,12,premotor,153,2,45,-0.08216600177642644
2891,12,premotor,153,2,99,-0.053599646611475454
2892,12,premotor,207,0,153,-0.0529321205630961
2893,12,premotor,207,0,207,-0.07189446060561724
2894,12,premotor,207,0,45,-0.07479803371874832
2895,12,premotor,207,0,99,-0.050999296701375416
2896,12,premotor,207,1,153,-0.054215783336532604
2897,12,premotor,207,1,207,-0.06133507228597451
2898,12,premotor,207,1,45,-0.03140750138872425
2899,12,premotor,207,1,99,-0.07698321843976454
2900,12,premotor,207,2,153,-0.05853728856709339
2901,12,premotor,207,2,207,-0.0716848248631717
2902,12,premotor,207,2,45,-0.04441606269277414
2903,12,premotor,207,2,99,-0.08552062583882769
2904,12,premotor,45,0,153,-0.05096055726228656
2905,12,premotor,45,0,207,-0.06253638468345438
2906,12,premotor,45,0,45,-0.048383578421424205
2907,12,premotor,45,0,99,-0.03651848545404822
2908,12,premotor,45,1,153,-0.051861183903501966
2909,12,premotor,45,1,207,-0.027117010861490792
2910,12,premotor,45,1,45,0.014020935145639388
2911,12,premotor,45,1,99,-0.028926121919584297
2912,12,premotor,45,2,153,-0.06423138118526805
2913,12,premotor,45,2,207,-0.07096790515822943
2914,12,premotor,45,2,45,-0.028392143112683135
2915,12,premotor,45,2,99,-0.028812998899398683
2916,12,premotor,99,0,153,-0.04558661541560756
2917,12,premotor,99,0,207,-0.05279802334931319
2918,12,premotor,99,0,45,-0.05210566333779979
2919,12,premotor,99,0,99,-0.05171700674231609
2920,12,premotor,99,1,153,-0.04137639225511568
2921,12,premotor,99,1,207,-0.03730457399314874
2922,12,premotor,99,1,45,-0.07452856739224983
2923,12,premotor,99,1,99,-0.03550639661740168
2924,12,premotor,99,2,153,-0.045350452927644815
2925,12,premotor,99,2,207,-0.031478153973654145
2926,12,premotor,99,2,45,-0.01949354323022687
2927,12,premotor,99,2,99,-0.06557666378203948
2928,12,motor,153,0,153,0.008379595097215718
2929,12,motor,153,0,207,0.031520335823785293
2930,12,motor,153,0,45,0.0027186618642183642
2931,12,motor,153,0,99,0.020028022891805154
2932,12,motor,153,1,153,-0.03416754907493304
2933,12,motor,153,1,207,-0.050439199880515206
2934,12,motor,153,1,45,-0.07079277283008402
2935,12,motor,153,1,99,-0.04896767836144512
2936,12,motor,153,2,153,-0.07712812159926377
2937,12,motor,153,2,207,-0.09438536492287009
2938,12,motor,153,2,45,-0.1262787483426651
2939,12,motor,153,2,99,-0.054519726091895704
2940,12,motor,207,0,153,-0.050931990388394695
2941,12,motor,207,0,207,-0.0772613292921952
2942,12,motor,207,0,45,-0.081899117329815
2943,12,motor,207,0,99,-0.06510237778551065
2944,12,motor,207,1,153,-0.02033887681470931
2945,12,motor,207,1,207,-0.05612305311677008
2946,12,motor,207,1,45,-0.021643212142324106
2947,12,motor,207,1,99,-0.06405883705843898
2948,12,motor,207,2,153,-0.08209583735089016
2949,12,motor,207,2,207,-0.10512630569194216
2950,12,motor,207,2,45,-0.05999317565681813
2951,12,motor,207,2,99,-0.10374158006270157
2952,12,motor,45,0,153,-0.03423559273321403
2953,12,motor,45,0,207,0.0005303577829488641
2954,12,motor,45,0,45,0.011852028423099443
2955,12,motor,45,0,99,-0.012510057079695248
2956,12,motor,45,1,153,-0.10624791618528696
2957,12,motor,45,1,207,-0.0635269718877413
2958,12,motor,45,1,45,-0.022736006851221034
2959,12,motor,45,1,99,-0.07129644990940995
2960,12,motor,45,2,153,-0.052475645896639354
2961,12,motor,45,2,207,-0.044417381517471766
2962,12,motor,45,2,45,-0.013332289962607486
2963,12,motor,45,2,99,-0.0608885971545651
2964,12,motor,99,0,153,-0.06482806190776384
2965,12,motor,99,0,207,-0.08873759798042091
2966,12,motor,99,0,45,-0.07441605167380534
2967,12,motor,99,0,99,-0.03788301428342275
2968,12,motor,99,1,153,-0.028699229503391502
2969,12,motor,99,1,207,-0.03294536890224323
2970,12,motor,99,1,45,-0.107363388975913
2971,12,motor,99,1,99,-0.0509423313105646
2972,12,motor,99,2,153,-0.07721353689910966
2973,12,motor,99,2,207,-0.02641462791875312
2974,12,motor,99,2,45,-0.04933787409771392
2975,12,motor,99,2,99,-0.07086200739069498
2976,12,v1,153,0,153,-0.08937725833826383
2977,12,v1,153,0,207,-0.06214734501721156
2978,12,v1,153,0,45,-0.23845727434316585
2979,12,v1,153,0,99,-0.19740910867859032
2980,12,v1,153,1,153,-0.06602216732733347
2981,12,v1,153,1,207,0.03510451877224356
2982,12,v1,153,1,45,-0.2167685601539406
2983,12,v1,153,1,99,-0.20530349698916095
2984,12,v1,153,2,153,0.07739714772181085
2985,12,v1,153,2,207,-0.07658668676244149
2986,12,v1,153,2,45,-0.15722937866852288
2987,12,v1,153,2,99,-0.22753826492133797
2988,12,v1,207,0,153,-0.07932754970523843
2989,12,v1,207,0,207,0.055024456670938394
2990,12,v1,207,0,45,-0.11164496664121926
2991,12,v1,207,0,99,-0.1460782443829485
2992,12,v1,207,1,153,-0.061545853745127194
2993,12,v1,207,1,207,0.047093149244811006
2994,12,v1,207,1,45,-0.1528905342733872
2995,12,v1,207,1,99,-0.10374480952947893
2996,12,v1,207,2,153,-0.1381352825419443
2997,12,v1,207,2,207,0.1000705365109651
2998,12,v1,207,2,45,-0.13308589601058035
2999,12,v1,207,2,99,-0.16675250450493334
3000,12,v1,45,0,153,-0.19109696784470395
3001,12,v1,45,0,207,-0.21287023432617697
3002,12,v1,45,0,45,0.14462040715371074
3003,12,v1,45,0,99,-0.046983759329885855
3004,12,v1,45,1,153,-0.18060305550897507
3005,12,v1,45,1,207,-0.21199813925810407
3006,12,v1,45,1,45,0.13908872507297076
3007,12,v1,45,1,99,-0.09676698366777065
3008,12,v1,45,2,153,-0.17029375775839412
3009,12,v1,45,2,207,-0.21832957905548578
3010,12,v1,45,2,45,0.16171458881243567
3011,12,v1,45,2,99,-0.09355261181437516
3012,12,v1,99,0,153,0.03621746317586205
3013,12,v1,99,0,207,-0.14758950278463417
3014,12,v1,99,0,45,-0.10649903727558944
3015,12,v1,99,0,99,0.09519407632355151
3016,12,v1,99,1,153,-0.01582997437952547
3017,12,v1,99,1,207,-0.14441686524779768
3018,12,v1,99,1,45,-0.16336257505412682
3019,12,v1,99,1,99,0.024114740376147407
3020,12,v1,99,2,153,-0.1242016489232233
3021,12,v1,99,2,207,-0.18306333977249123
3022,12,v1,99,2,45,-0.17840635542371852
3023,12,v1,99,2,99,0.07770078371291843
3024,12,sup_parietal,153,0,153,0.03179127498865274
3025,12,sup_parietal,153,0,207,-0.004505887775390297
3026,12,sup_parietal,153,0,45,-0.001532403244448876
3027,12,sup_parietal,153,0,99,0.04632470932713162
3028,12,sup_parietal,153,1,153,-0.025467801252709907
3029,12,sup_parietal,153,1,207,0.012402615146367937
3030,12,sup_parietal,153,1,45,-0.02267674264203104
3031,12,sup_parietal,153,1,99,-0.009065299773205682
3032,12,sup_parietal,153,2,153,0.00830971760158446
3033,12,sup_parietal,153,2,207,-0.005255529669555401
3034,12,sup_parietal,153,2,45,-0.041578334890522324
3035,12,sup_parietal,153,2,99,-0.00927365616283719
3036,12,sup_parietal,207,0,153,-0.018458777031141786
3037,12,sup_parietal,207,0,207,-0.02324341304945311
3038,12,sup_parietal,207,0,45,-0.03202538481685286
3039,12,sup_parietal,207,0,99,-0.008987103489776908
3040,12,sup_parietal,207,1,153,-0.0018619521813519214
3041,12,sup_parietal,207,1,207,-0.016640563740732778
3042,12,sup_parietal,207,1,45,-0.03392336576235611
3043,12,sup_parietal,207,1,99,-0.041642442635363486
3044,12,sup_parietal,207,2,153,0.028734188936782607
3045,12,sup_parietal,207,2,207,0.01462564074328683
3046,12,sup_parietal,207,2,45,0.0401120990195137
3047,12,sup_parietal,207,2,99,0.006683961177803533
3048,12,sup_parietal,45,0,153,-0.06411898099154609
3049,12,sup_parietal,45,0,207,-0.03104337949977014
3050,12,sup_parietal,45,0,45,-0.057196657699752865
3051,12,sup_parietal,45,0,99,-0.05755251357880217
3052,12,sup_parietal,45,1,153,-0.10951076822553964
3053,12,sup_parietal,45,1,207,-0.07814304251636353
3054,12,sup_parietal,45,1,45,-0.025596939042489823
3055,12,sup_parietal,45,1,99,-0.006949188852543649
3056,12,sup_parietal,45,2,153,-0.08651424010405939
3057,12,sup_parietal,45,2,207,-0.13775294648329522
3058,12,sup_parietal,45,2,45,-0.05027426947641812
3059,12,sup_parietal,45,2,99,-0.05143868519025915
3060,12,sup_parietal,99,0,153,-0.04444837520173827
3061,12,sup_parietal,99,0,207,-0.08608265102389714
3062,12,sup_parietal,99,0,45,-0.05417877973692917
3063,12,sup_parietal,99,0,99,-0.06173036498992528
3064,12,sup_parietal,99,1,153,-0.1129841894017313
3065,12,sup_parietal,99,1,207,-0.11897637264567269
3066,12,sup_parietal,99,1,45,-0.16258023648658598
3067,12,sup_parietal,99,1,99,-0.08990674322913644
3068,12,sup_parietal,99,2,153,-0.10552486734762509
3069,12,sup_parietal,99,2,207,-0.06378486089614407
3070,12,sup_parietal,99,2,45,-0.11771692420415782
3071,12,sup_parietal,99,2,99,-0.08909251059956708
3072,12,inf_parietal,153,0,153,-0.04263658913519265
3073,12,inf_parietal,153,0,207,-0.01306366180417993
3074,12,inf_parietal,153,0,45,-0.019905832861082762
3075,12,inf_parietal,153,0,99,-0.04348265536450014
3076,12,inf_parietal,153,1,153,-0.05303332911045737
3077,12,inf_parietal,153,1,207,-0.062205046656610544
3078,12,inf_parietal,153,1,45,-0.021183733929748053
3079,12,inf_parietal,153,1,99,-0.05812331391068874
3080,12,inf_parietal,153,2,153,-0.05426445275804887
3081,12,inf_parietal,153,2,207,-0.04790099265073766
3082,12,inf_parietal,153,2,45,-0.04014281027478707
3083,12,inf_parietal,153,2,99,-0.05586778313359545
3084,12,inf_parietal,207,0,153,-0.03614286323289737
3085,12,inf_parietal,207,0,207,-0.048320851470892864
3086,12,inf_parietal,207,0,45,-0.08232472134468828
3087,12,inf_parietal,207,0,99,-0.0588443221233774
3088,12,inf_parietal,207,1,153,-0.04271233559495645
3089,12,inf_parietal,207,1,207,-0.035818248790285834
3090,12,inf_parietal,207,1,45,-0.02682444846643399
3091,12,inf_parietal,207,1,99,-0.07136140062821753
3092,12,inf_parietal,207,2,153,-0.05204064815143965
3093,12,inf_parietal,207,2,207,-0.028321530639465988
3094,12,inf_parietal,207,2,45,-0.04626606538396947
3095,12,inf_parietal,207,2,99,-0.04011678797923102
3096,12,inf_parietal,45,0,153,0.0044254670461943615
3097,12,inf_parietal,45,0,207,-0.033685168199918555
3098,12,inf_parietal,45,0,45,0.010147121210231216
3099,12,inf_parietal,45,0,99,0.01998331541389489
3100,12,inf_parietal,45,1,153,-0.03104683281941059
3101,12,inf_parietal,45,1,207,-0.02261087419567849
3102,12,inf_parietal,45,1,45,-0.02016190169462975
3103,12,inf_parietal,45,1,99,-0.01670941345669487
3104,12,inf_parietal,45,2,153,-0.01926545909974203
3105,12,inf_parietal,45,2,207,-0.04535888768693788
3106,12,inf_parietal,45,2,45,-0.054972921760777435
3107,12,inf_parietal,45,2,99,-0.016789849068425733
3108,12,inf_parietal,99,0,153,-0.07417350474604698
3109,12,inf_parietal,99,0,207,-0.06128187286803952
3110,12,inf_parietal,99,0,45,-0.05954280378885764
3111,12,inf_parietal,99,0,99,-0.057050018083727796
3112,12,inf_parietal,99,1,153,-0.07571226196834202
3113,12,inf_parietal,99,1,207,-0.06892932315873915
3114,12,inf_parietal,99,1,45,-0.12250338603476352
3115,12,inf_parietal,99,1,99,-0.016034026371366934
3116,12,inf_parietal,99,2,153,-0.04123438369425438
3117,12,inf_parietal,99,2,207,-0.05674435124420911
3118,12,inf_parietal,99,2,45,-0.02718749066114199
3119,12,inf_parietal,99,2,99,-0.08690037809502754
3120,12,v5,153,0,153,-0.02092796717251858
3121,12,v5,153,0,207,-0.0613334788030796
3122,12,v5,153,0,45,-0.14509269707497816
3123,12,v5,153,0,99,-0.04129164112695812
3124,12,v5,153,1,153,-0.01586086141995135
3125,12,v5,153,1,207,-0.04584154056848965
3126,12,v5,153,1,45,-0.08725467242103094
3127,12,v5,153,1,99,-0.10286859883687768
3128,12,v5,153,2,153,-0.03779736305519217
3129,12,v5,153,2,207,-0.03141786154918542
3130,12,v5,153,2,45,-0.0650999263084955
3131,12,v5,153,2,99,-0.07325065276830486
3132,12,v5,207,0,153,-0.04307438330831316
3133,12,v5,207,0,207,-0.08261017369530459
3134,12,v5,207,0,45,-0.06573005228063702
3135,12,v5,207,0,99,-0.11715756319710452
3136,12,v5,207,1,153,-0.02885113043654275
3137,12,v5,207,1,207,-0.017839665423919213
3138,12,v5,207,1,45,-0.002306357132852592
3139,12,v5,207,1,99,-0.0868775291369189
3140,12,v5,207,2,153,-0.056344123158270296
3141,12,v5,207,2,207,0.013757371648444656
3142,12,v5,207,2,45,-0.021572545772934448
3143,12,v5,207,2,99,-0.00851768226657416
3144,12,v5,45,0,153,-0.03343986197555102
3145,12,v5,45,0,207,0.03422270672392329
3146,12,v5,45,0,45,0.09619963796280215
3147,12,v5,45,0,99,0.045203999161229316
3148,12,v5,45,1,153,0.005641498308791973
3149,12,v5,45,1,207,-0.008084570216671073
3150,12,v5,45,1,45,0.08281646435973447
3151,12,v5,45,1,99,0.04200282452809358
3152,12,v5,45,2,153,0.0882411508970418
3153,12,v5,45,2,207,0.0031637825866385333
3154,12,v5,45,2,45,0.07885293944728208
3155,12,v5,45,2,99,0.012433075557538656
3156,12,v5,99,0,153,-0.038998254204188953
3157,12,v5,99,0,207,-0.02617531145869806
3158,12,v5,99,0,45,-0.027302735056038308
3159,12,v5,99,0,99,0.002345247071777523
3160,12,v5,99,1,153,-0.06875215191013911
3161,12,v5,99,1,207,-0.07522589583825992
3162,12,v5,99,1,45,-0.12144320844243653
3163,12,v5,99,1,99,-0.0033971012000834494
3164,12,v5,99,2,153,-0.06110817475942604
3165,12,v5,99,2,207,-0.06066023404858478
3166,12,v5,99,2,45,-0.10936586155318986
3167,12,v5,99,2,99,-0.03319624268018288
3168,13,premotor,153,0,153,-0.026839996835776956
3169,13,premotor,153,0,207,-0.0437287637491606
3170,13,premotor,153,0,45,-0.07633030107315983
3171,13,premotor,153,0,99,-0.03973703934994281
3172,13,premotor,153,1,153,-0.04075728655878159
3173,13,premotor,153,1,207,-0.03374194088871968
3174,13,premotor,153,1,45,-0.03062433454805855
3175,13,premotor,153,1,99,-0.06852454311115216
3176,13,premotor,153,2,153,-0.04355417885078549
3177,13,premotor,153,2,207,-0.02997947028183305
3178,13,premotor,153,2,45,-0.025695890146483227
3179,13,premotor,153,2,99,-0.0583964485683372
3180,13,premotor,207,0,153,-0.04757954901878445
3181,13,premotor,207,0,207,-0.01808472226108244
3182,13,premotor,207,0,45,-0.05587915708233091
3183,13,premotor,207,0,99,-0.05707254153792451
3184,13,premotor,207,1,153,-0.03938867982172736
3185,13,premotor,207,1,207,-0.010431065923792057
3186,13,premotor,207,1,45,-0.04922736558130317
3187,13,premotor,207,1,99,-0.04048923667518675
3188,13,premotor,207,2,153,-0.03997681812059671
3189,13,premotor,207,2,207,-0.030303410317259263
3190,13,premotor,207,2,45,-0.05880328108208473
3191,13,premotor,207,2,99,-0.02162807873400896
3192,13,premotor,45,0,153,-0.09976878313410348
3193,13,premotor,45,0,207,-0.10334756056274587
3194,13,premotor,45,0,45,-0.07204368836830741
3195,13,premotor,45,0,99,-0.13210480203054
3196,13,premotor,45,1,153,-0.09580691882962118
3197,13,premotor,45,1,207,-0.12863980456201987
3198,13,premotor,45,1,45,-0.09171226327849188
3199,13,premotor,45,1,99,-0.09769112260908053
3200,13,premotor,45,2,153,-0.11195879102507504
3201,13,premotor,45,2,207,-0.1204746618987933
3202,13,premotor,45,2,45,-0.09818424391053018
3203,13,premotor,45,2,99,-0.11196912256552563
3204,13,premotor,99,0,153,-0.0777303498395279
3205,13,premotor,99,0,207,-0.03904073180983618
3206,13,premotor,99,0,45,-0.029929762391959023
3207,13,premotor,99,0,99,-0.037406302788828755
3208,13,premotor,99,1,153,-0.08155436459016187
3209,13,premotor,99,1,207,-0.06975207801307665
3210,13,premotor,99,1,45,-0.06460044745923722
3211,13,premotor,99,1,99,-0.03979368241551586
3212,13,premotor,99,2,153,-0.039903310838443
3213,13,premotor,99,2,207,-0.06735345360563723
3214,13,premotor,99,2,45,-0.027273091908024835
3215,13,premotor,99,2,99,-0.0472059767714087
3216,13,motor,153,0,153,-0.02394146444613349
3217,13,motor,153,0,207,-0.010726137753288977
3218,13,motor,153,0,45,-0.021648972804138113
3219,13,motor,153,0,99,-0.02367619122871643
3220,13,motor,153,1,153,-0.031223676310394192
3221,13,motor,153,1,207,0.0027205782613807517
3222,13,motor,153,1,45,-0.016046541622540277
3223,13,motor,153,1,99,-0.07392193252434845
3224,13,motor,153,2,153,-0.05202926274580799
3225,13,motor,153,2,207,-0.07203997409298413
3226,13,motor,153,2,45,-0.03512476430465958
3227,13,motor,153,2,99,-0.04725935393786301
3228,13,motor,207,0,153,-0.06249668044644059
3229,13,motor,207,0,207,-0.13810082742048058
3230,13,motor,207,0,45,-0.1051320732994236
3231,13,motor,207,0,99,-0.10414527500923637
3232,13,motor,207,1,153,-0.0882576917242398
3233,13,motor,207,1,207,-0.06857548321609579
3234,13,motor,207,1,45,-0.05938878538594397
3235,13,motor,207,1,99,-0.115861510916234
3236,13,motor,207,2,153,-0.055197751666293156
3237,13,motor,207,2,207,-0.04240762062607376
3238,13,motor,207,2,45,-0.05782289420811011
3239,13,motor,207,2,99,-0.04536423504689484
3240,13,motor,45,0,153,-0.0695478359844453
3241,13,motor,45,0,207,-0.08863068670510552
3242,13,motor,45,0,45,-0.07030122742038478
3243,13,motor,45,0,99,-0.10250280172894125
3244,13,motor,45,1,153,-0.008831065736080456
3245,13,motor,45,1,207,-0.07313625286481208
3246,13,motor,45,1,45,-0.10102050971800819
3247,13,motor,45,1,99,-0.0011787796802735402
3248,13,motor,45,2,153,-0.08980708679557942
3249,13,motor,45,2,207,-0.011462149959132265
3250,13,motor,45,2,45,-0.07725700759837459
3251,13,motor,45,2,99,-0.094403570058678
3252,13,motor,99,0,153,-0.07476225255628538
3253,13,motor,99,0,207,-0.018279480942344217
3254,13,motor,99,0,45,-0.06297908439819644
3255,13,motor,99,0,99,-0.04191605805427991
3256,13,motor,99,1,153,-0.08170288053502506
3257,13,motor,99,1,207,-0.05727203269939179
3258,13,motor,99,1,45,-0.035166822061654716
3259,13,motor,99,1,99,-0.007380557574254223
3260,13,motor,99,2,153,-0.04941024627706059
3261,13,motor,99,2,207,-0.06068957309336771
3262,13,motor,99,2,45,-0.0302468127074092
3263,13,motor,99,2,99,-0.008462848127994289
3264,13,v1,153,0,153,0.02048522156563244
