,runs,block_type,ROIs,45_45,45_99,45_153,45_207,99_45,99_99,99_153,99_207,153_45,153_99,153_153,153_207,207_45,207_99,207_153,207_207,participant_id
32,6,Rotate,v1,0.004021900733637826,-0.2476442916775573,0.021986513649599384,-0.3405749519164387,-0.13888954724897512,0.07106797060426172,-0.14390014593500705,-0.141339467018314,-0.2243909214755787,0.03191107498803745,0.15485478015378495,0.011790104998090977,0.13171158093647653,-0.1304252009817336,-0.34281895113332483,0.2269403609206332,07
33,6,Rotate,sup_parietal,-0.4120852853359731,-0.19877837971028425,0.022469064106557076,-0.01222051673843965,-0.07717141909414289,-0.17047211358693795,-0.03553799182011371,-0.01817704607938109,-0.35303099953925976,0.12410327922512933,0.09772744874549667,0.00455564076294325,0.0044657549487888215,0.023422180488108936,-0.2944497671132596,-0.2936193688985564,07
34,6,Rotate,inf_parietal,0.03862425692339323,-0.34290998229189945,0.04291654829994464,-0.05476973189314758,-0.05457430215444973,0.11762307646529985,-0.4667194179152762,0.030867413322015563,-0.406446939177276,0.03107094718565515,0.2913974928686905,-0.2420849202337612,-0.10281878825450322,-0.3013879432458009,-0.02336271168723946,-0.17422524011465193,07
35,6,Rotate,somatosensory,0.3151633782566661,-0.4325599917835171,0.37124259941829657,-0.17391195278127108,-0.1493431226451749,0.2462568919538482,-0.4919584063664113,0.20151822407241535,-0.5668811192350754,0.1181893016617141,-0.1836130051430924,0.011748290070697515,-0.21722807656848592,-0.16360414659721734,-0.0463171104560303,-0.07647571744527673,07
36,7,Straight,premotor,0.17013522384247368,0.18587975800307774,-0.2577423125561221,-0.06290734894971005,-0.17979433278081058,-0.37485403823407204,-0.4295175949846824,0.2030798408781368,-0.2048072540736936,-0.29352108765704016,0.3101519153782248,-0.2693852158996716,-0.3394533242084149,-0.2456067405437295,0.42287128456783374,-0.2849144724905417,07
37,7,Straight,motor,0.28008754766713395,0.27350123918756863,-0.270580339539957,0.03800224840719962,-0.3663281130238484,-0.4861980531921666,-0.4159112166816565,0.2639617535537553,-0.2951869197018817,-0.2477394766593113,0.3918988262200313,-0.2837181079852261,-0.2366269580052105,-0.26771429574574224,0.3215578671537003,-0.21939253521012086,07
38,7,Straight,v1,0.3997133838246233,0.1628938086387242,-0.477593047545813,-0.1499727607737742,-0.6126187416726823,-0.4902959661069574,-0.2261947196169127,0.2294895179290602,-0.211225052981008,-0.08969677903819673,0.4454267410645224,-0.25760788612200625,-0.08620503599429928,-0.22316709644169966,0.25651825640883097,0.0006139606259350437,07
39,7,Straight,sup_parietal,0.28729800508509074,-0.04251156921976773,-0.42332204306041377,0.0016826922297275802,-0.7489481931503601,-0.6571617704077216,-0.1691166567699065,0.38887432365772107,-0.4004368951623009,-0.0915536870592624,0.40717783777882977,-0.2758918591857013,-0.01561694633406349,-0.1884219727147749,0.3011524486539349,-0.2269467507813333,07
40,7,Straight,inf_parietal,0.31581024608928976,0.2952585537245656,-0.30358067990536075,-0.09782758462850576,-0.4474643023612279,-0.5999490993480305,-0.3765433082133093,0.31228996655929075,-0.2198346439939649,-0.3024827956876939,0.3685331723952673,-0.2730108910604016,-0.2954311690624433,-0.21958112987397813,0.4056779483717529,-0.19021809307034973,07
41,7,Straight,somatosensory,0.34272186160064344,0.17998116901842756,-0.3717323915320402,0.00383398287688342,-0.503318560311643,-0.6816492823638409,-0.33509125375961923,0.38847954934337386,-0.2475506092359567,-0.12006765164343115,0.27438720374564995,-0.27660552076811684,-0.2998856372488519,-0.17199199839827548,0.5072891529892378,-0.3146198452384648,07
42,8,Rotate,premotor,-0.13351775899274315,0.14050508952669705,-0.08094126321332021,-0.06333560832958071,-0.18450191617629613,0.1745857406409949,-0.35829416140201137,-0.3356618210975457,-0.09044571503074482,-0.1221674576845608,0.20723125245013554,0.17261996122582265,0.4019392846567531,-0.5844747612294331,-0.5480482188450821,-0.08083332961458711,07
43,8,Rotate,motor,-0.17791099488841555,0.2100060109624703,0.07270720775680824,-0.21773357196988766,-0.3091018272084016,0.3842577688671193,-0.205041553846558,-0.20247100703715173,-0.29907458329235725,-0.20105090242935186,0.13460468741279485,0.3491986444364645,0.5064413866489779,-0.42407911717407415,-0.4330089203575581,-0.2592423483236852,07
44,8,Rotate,v1,-0.1274381464768226,0.2293508017568995,-0.1921687622622044,-0.2615735509132548,-0.4866491371796491,0.4054073502978453,-0.016831036691438712,-0.15615812599914766,-0.5084283931018505,0.0063170222735980655,0.2200354999208911,0.16131701065437484,0.4326253608619728,-0.4154655346349392,-0.3487274055281813,0.008882761064836278,07
45,8,Rotate,sup_parietal,-0.35344798552649515,0.4306797871900769,-0.04797455092814787,-0.24265145974393945,-0.4846673911849673,0.11815994406582203,-0.10230381536147737,0.13211579842494608,-0.5942619246218814,-0.008066305660471035,0.020495663135533512,0.20828989374267093,0.509994441146288,-0.4784015064346842,-0.131314525312495,0.027767190961608384,07
46,8,Rotate,inf_parietal,-0.05268732137956972,0.02785260395622757,0.08264790081646803,-0.05258576030647381,-0.31612277841465464,0.4606243399281403,-0.2807690269169128,-0.2887943035674521,-0.2706488254712349,-0.2608224617083642,0.1641659043099392,0.4369702695662949,0.4599518140886473,-0.4335553455238625,-0.4887244903783057,-0.17747445784137578,07
47,8,Rotate,somatosensory,-0.2140212205190869,0.3912624524169607,-0.014120832671567924,-0.16189972892385734,-0.23292582771933215,0.2815100156318312,-0.2426607547317244,-0.29790900802017395,-0.2971111252996416,-0.18375864950472304,0.18221483499709304,0.5047957209776722,0.543634131916578,-0.4661421309755237,-0.4648085277225577,-0.3082232981014205,07
48,9,Straight,premotor,0.10310499086145368,-0.449654172627514,-0.06575413832505406,-0.4759699406243382,-0.017329803630158926,0.36072652781923203,-0.378482676160498,0.19688482772486776,-0.05626034014951917,-0.3405672417875867,0.1766216964903093,-0.4273169018249167,-0.3951725794896272,-0.4150836977256525,0.09959773950235278,-0.03247782474545495,07
49,9,Straight,motor,0.1632947262117997,-0.4456110883781903,-0.11925734134583706,-0.3721139023170161,-0.017057066839128658,0.3756483918905236,-0.44887382617401006,0.15218615160642804,-0.03520222672806856,-0.266061076049543,0.19898321102382704,-0.4714423828970024,-0.4400772863562611,-0.36832340950974857,0.17471288366397494,0.083471387938723,07
50,9,Straight,v1,0.2409023439763788,-0.4829671704207448,-0.13596769254013488,-0.17290699286943284,-0.23950454391932904,0.4857005736090516,-0.34401365512900306,0.09673362559386617,-0.11274909849959022,-0.3351563194268256,0.3595458845946865,-0.4794442269401546,-0.4557285224219152,-0.35989335362420816,-0.043190016998120216,0.3578168813851063,07
51,9,Straight,sup_parietal,0.5340351230479667,-0.4326409726363193,-0.2257368593801213,-0.252550958188304,-0.3876279327991371,0.1549134341330613,-0.2095381141024903,0.26031130826943405,0.2381303277176691,-0.3047303466626268,0.1805103807553181,-0.6895977434523121,-0.42853181517430616,-0.07184356008168474,0.1619757258858836,0.3540594659596017,07
52,9,Straight,inf_parietal,0.2941475513662185,-0.3100660562255676,-0.004913894545443387,-0.5792001603039059,0.029726170731038268,0.11780467733697718,-0.4788794395137474,0.21351808793017527,-0.0605657875115678,-0.19454160362108147,0.2624410914076119,-0.4392853208965376,-0.4886023939464782,-0.33072900223730906,0.09766788715729426,0.2067254735002339,07
53,9,Straight,somatosensory,0.2274271963678409,-0.4942495627980795,-0.07422343687540002,-0.500355485518007,-0.1432703792010546,0.4628961552754968,-0.4812160276247437,0.3054731314224082,0.13224764359300048,-0.3791318434757324,0.27678808589403536,-0.4393461317966361,-0.5247502674756868,-0.4044010773198344,0.16339286936023925,0.06596146461405637,07
54,10,Rotate,premotor,0.0749437125399352,-0.08274992606892556,-0.17149362779650398,-0.42108361468731786,-0.3455925854092146,0.032784345332429826,-0.020263044693826792,-0.12455984863914538,0.04830441548130415,0.07324864614197454,-0.08811259500829137,0.03533316942141892,-0.15134880695769584,-0.6465802794041126,0.23053907760484246,-0.08190074344533048,07
55,10,Rotate,motor,-0.009206813043377721,0.05831419674822067,-0.3066085402413532,-0.2824180075931525,-0.3355834273184538,0.1010439503360514,0.02961936014598137,-0.14498822787790264,0.04463724456215371,-0.015446085396437225,-0.022248546768158087,-0.018006382449132125,-0.022039620201495958,-0.6126784920152742,0.15369342407530034,-0.009057556539625328,07
56,10,Rotate,v1,0.328668588450766,0.13287268293588042,-0.5867826063689486,-0.2253869446418446,-0.3782467380503781,0.06117185603415681,-0.09369699517697977,-0.07177704638897467,0.030764503636319426,-0.1096386867988058,0.18226244618197696,-0.21282562880142586,-0.25026041667749666,-0.6177920348661899,0.029583015978616487,0.02658209415416817,07
57,10,Rotate,sup_parietal,0.39163892287455615,0.09187491368970356,-0.4838600212603159,-0.17345609538254614,-0.4592841178331358,0.08027984750243032,0.18311626274317475,-0.0023427691984710237,0.18360937025625187,-0.035617168965301524,0.019830310218135416,-0.2643090146550914,-0.39343650629987614,-0.6571892021620697,0.10191394523553768,-0.0528012065464825,07
58,10,Rotate,inf_parietal,0.07009467112539504,0.09090923571909433,-0.34033579984212625,-0.2967255646335564,-0.2409537060825785,0.0052967262267829785,0.12263322593982612,-0.12302448280703915,-0.09363252521008314,-0.028547027277934695,-0.044756761459581886,-0.0667636809843098,-0.1096360096080288,-0.5535964378992606,0.1468522433224769,-0.0769027808804118,07
59,10,Rotate,somatosensory,0.07631240351957476,0.10743112377393307,-0.29852660206282833,-0.30059972665067125,-0.4605060576867835,0.009599047529673398,0.06821478805825026,-0.1412972929633865,0.15158783655695254,-0.00168787924830055,-0.03304598784108323,0.03334820483047203,-0.07845967816295232,-0.6735607681662261,0.24645131696859315,-0.1647979472841607,07
0,1,Straight,premotor,0.1472236325191038,-0.2908293041887056,0.007545023300233262,-0.2818445152587923,0.1126381251795023,0.4279981140308411,-0.2936102315755296,-0.3466893861370151,-0.01075490206816105,-0.36918018266750463,0.2192121380039835,-0.3968244743820699,-0.3940376024640077,-0.19058602682101367,-0.2404269790524784,0.616755270245277,08
1,1,Straight,motor,0.2649525805451186,-0.3384747425858463,-0.10383580410788808,-0.3413344589726036,0.07215732299130186,0.3579636030564859,-0.3073775849434999,-0.2677658847476362,0.046678933742224364,-0.3148223616193717,0.08008155655477013,-0.5521282257723619,-0.465877658826586,-0.10087406479299424,-0.20303856031915699,0.5903647669590826,08
2,1,Straight,v1,0.030420103984925468,-0.4189552986261947,0.08526858832621417,-0.09535283655187388,0.058107548189115676,0.23469227229704456,-0.08688478208407283,-0.3901934876771117,0.195525777254468,-0.5200001295938604,0.2853263078112649,-0.6165413153564174,-0.292166269973711,0.06657024604866278,-0.3718568260272681,0.5948216614553854,08
3,1,Straight,sup_parietal,0.02173000179813162,-0.5170780846702057,0.2627658420195479,-0.2435782232333236,0.136785673165018,-0.06733927742500098,0.032931317361626675,-0.5200631704450422,0.07147959902883412,-0.574677258694505,0.4843188508323121,-0.7753330626580752,-0.4227843661613997,0.2831169781110564,-0.37474726154271865,0.686345162147464,08
4,1,Straight,inf_parietal,0.023800503221529032,-0.42048637837483294,0.01762833714452609,-0.2149828311209987,0.058191162936169924,0.2791864423053065,-0.15326257598475967,-0.3065758723293534,0.017257518678196776,-0.3939952044633656,0.08570840650178457,-0.5237643881730635,-0.4477630612682253,0.05497954047943515,-0.2406172125907637,0.5266505904649819,08
5,1,Straight,somatosensory,0.032739392010254526,-0.4447224675693788,0.06864735524385898,-0.2583236561554032,0.22351031789805356,0.29587759141675063,-0.1647863422188913,-0.4556844818165466,0.11615193617999844,-0.3696850954242011,0.03771708547736281,-0.5668831863437098,-0.535823040838189,0.019296158131606515,-0.2522549776035372,0.6929285357796175,08
6,2,Rotate,premotor,0.13225734831068772,0.04498492491790011,-0.16415561308144855,-0.1326531262662757,-0.38719614065888863,0.3784635682159229,-0.3494412938421455,-0.022783211030876008,-0.07168923387485365,-0.2826465974230355,0.11821510105354495,-0.22139608036769928,0.07992967110211023,-0.4568638607116852,-0.054979549588028434,0.2846394222623746,08
7,2,Rotate,motor,0.1492943153765252,0.0037059521525663643,-0.2369033262127208,-0.08964178599092028,-0.2633382792785127,0.3726396908681956,-0.3074375733829982,-0.12907544820066982,-0.1841325774166756,-0.2339662412456379,0.17233481789207444,-0.2718773491498876,0.09529593593069048,-0.3733325885601973,-0.137596977328448,0.2871204076627987,08
8,2,Rotate,v1,0.2345533820336208,-0.10941121114119648,-0.02825771720233757,-0.2020598681815442,-0.2775213248456139,0.2410664507106752,-0.4285445812368226,0.14442138302311686,-0.283836638499383,0.034727046292238516,0.3827913980253329,-0.37815413647764906,0.06736498603045947,-0.3627574367947836,-0.2655678360133737,0.4075566363147937,08
9,2,Rotate,sup_parietal,0.10006627075322724,-0.03865248788445072,0.04932073269861345,-0.26952193871454644,-0.2738282651652717,0.3798678000649733,-0.4406250809222241,-0.07051771784959121,-0.12163634354458587,0.29491154802439035,0.2347224005818661,-0.5832899991627257,0.02370618881391377,-0.6324921486483392,-0.03796766859445242,0.6202727535628254,08
10,2,Rotate,inf_parietal,0.1309593028082618,0.012169383860511926,-0.057724569200084286,-0.22132559504361127,-0.3920671019128023,0.389367725264664,-0.4235434288472391,0.22184387735398206,-0.06277410082610135,-0.22248157312635647,0.09234963002871767,-0.22678576203660686,0.03319818485714526,-0.4948349904286177,-0.02874042440789375,0.17924973893795432,08
11,2,Rotate,somatosensory,0.21798297605108707,0.0075417179292767015,-0.1363354035820618,-0.13613901763888506,-0.3198670350418395,0.3951132047999767,-0.37265820200860267,0.04087297163376187,-0.10917576193226283,-0.1500004567177039,0.09858612805960404,-0.26035840484957873,0.07284600743744525,-0.6023921859089565,-0.05992690993304847,0.3184751123930996,08
12,3,Straight,premotor,-0.1021630487939664,-0.3398590408344199,-0.013320737125586886,-0.24059895010205684,-0.12919912693975213,0.13662337513833953,-0.2736848131543398,-0.3663790281898778,-0.15480980160794638,0.010900866926329113,0.3158497630579317,-0.2473331998242361,-0.2382203241981668,-0.4470623139886349,-0.3910348898114889,0.3422291050223165,08
13,3,Straight,motor,-0.17977328167526654,-0.44747166802521054,-0.012842380112095729,-0.3328648229347043,-0.1957942467328708,0.04892868877670301,-0.14960933126780693,-0.2893580829261667,-0.04131665196276711,0.037955992708179176,0.17177678586423062,-0.20357089533660705,-0.2573461492722199,-0.4452758884074093,-0.2619377203305898,0.1866104378995608,08
14,3,Straight,v1,0.08290370344623996,-0.4115930130765629,0.029394844710550507,-0.3617152275135572,-0.3577049860457105,-0.11351931214920805,-0.1687686065454741,-0.13390861231476786,-0.2412194988569383,0.06166353877055936,0.4056881604010765,-0.36105179887001815,-0.2711737203873717,-0.37308010915263307,-0.29798997809221284,0.3621854766658128,08
15,3,Straight,sup_parietal,-0.04736391850843903,-0.3173272538826705,0.06551826593841599,-0.4555330822302071,-0.02806933021140147,0.0036378055890043883,-0.1196389779439634,-0.1574168178385849,-0.26355262492866993,0.28922005842340537,0.572233386923248,-0.5075479796781053,0.024771937693838158,-0.5327702327822683,-0.449344446366396,0.4182905220511599,08
16,3,Straight,inf_parietal,0.04975473839925239,-0.2902310877235533,-0.015534464265237791,-0.4832389726800684,-0.1686969622877525,0.0032805530055936,-0.2657436367221125,-0.2558171175456579,-0.1530206902065312,-0.023058603463277757,0.37347353886451795,-0.20577380351339486,-0.39706721689924185,-0.4037479756987474,-0.3594443206620136,0.19064217763389468,08
17,3,Straight,somatosensory,-0.0932285361533583,-0.36308892941200377,0.09852179857205334,-0.4992697903726586,-0.13039430412759478,0.023399903770836457,-0.2784769631975458,-0.32720645964868045,-0.1359178066581573,-0.008537363628944188,0.3512348095358061,-0.1845565225590776,-0.26431575858641504,-0.3007813889359121,-0.4432483844364669,0.15574018382105947,08
18,4,Rotate,premotor,0.10582251467085507,-0.2638581336729088,-0.13178339294068964,-0.38258081707925373,-0.2624557312422183,0.2398266485146493,-0.035526568356409216,-0.4624253709156675,-0.3525770510569221,-0.14405763057950688,0.06752188242518517,-0.29001978118056043,0.04706013596473648,-0.2078442901574344,-0.32049270462190355,0.3691210507077636,08
19,4,Rotate,motor,0.06255418805834116,-0.18308074978190364,-0.0664559319593567,-0.4628941682796712,-0.3698631463214049,0.09141467429377688,0.026096659466232158,-0.34850433420701066,-0.462298905606438,-0.004697888241182635,0.023561282384750408,-0.3016266278415639,0.16981498477603793,-0.1271747845123789,-0.375365586751289,0.4580029271012307,08
20,4,Rotate,v1,0.09811421787760392,-0.23947573072448824,-0.08370651987088801,-0.5043727065777462,-0.4575198089602167,0.05980662040161201,0.0799928591749696,-0.23688073033663815,-0.2645247681999031,-0.01077216925775203,-0.304500770959152,-0.2519220413313997,0.02673314055197808,-0.10932592243558488,-0.07232384869650298,0.2662488243205245,08
21,4,Rotate,sup_parietal,0.03240561097257896,-0.4214001867778037,-0.0157872563638908,-0.4636805858978922,-0.44872633567571707,0.16124537628217986,-0.17040128354715392,-0.33423873917436986,-0.4604761346933024,0.002317159619807736,-0.2705751750240329,-0.2470089470127545,0.10259753316692344,-0.2121523654921197,-0.12043074389761453,0.2444525186416015,08
22,4,Rotate,inf_parietal,0.05664121544772716,-0.2321525060589749,-0.16737081606226548,-0.4586118187821805,-0.2125199535501046,0.2316289385174957,0.02699107788638467,-0.4883422607331181,-0.5969106047622157,-0.3473324886384257,0.029544707176867014,-0.0065458066903317244,0.044542286880157,-0.07815864124603858,-0.2439588592094888,0.2652643119508512,08
23,4,Rotate,somatosensory,0.1385788264166605,-0.2615138013294281,-0.044388701999894364,-0.467261581990156,-0.2790311041744332,0.12108884005275407,-0.15055799657030994,-0.413329452288674,-0.5437685450279099,-0.09786424395784883,0.029583948271192945,-0.05701127678466216,0.2470979450822621,-0.05529643760760576,-0.2371569975504071,0.2718722737786794,08
24,5,Straight,premotor,0.11260806085314384,-0.24740372597661114,-0.4194901606724888,-0.2664242748203797,-0.2732304451318461,0.31829357785732243,-0.4506764926831901,-0.365965299283728,-0.4179832739685792,-0.2537974605135896,0.2722841130639955,0.07840283661250554,-0.04202257069080869,0.18146640533504088,-0.26107766887129624,-0.13616981385916455,08
25,5,Straight,motor,0.02264815263630623,-0.07400336342870198,-0.4244098236886219,-0.20567930031876572,-0.4553262487143495,0.5451711715002521,-0.4175810009402095,-0.4123423286229321,-0.2612511005314151,-0.34618762078564225,0.13843482451105696,0.006083152893860752,-0.02953937242578984,-0.03281401988172792,-0.18877793629111966,0.02910283018929265,08
26,5,Straight,v1,0.01908788925129,-0.13979812562661853,-0.1313912184195734,-0.2199100947802093,-0.5386911913802692,0.5664571683942252,-0.6448506170998172,-0.22418882586693148,-0.367871793514076,0.022172978666053344,-0.06898540683911247,-0.2077002520070033,0.040524757315060084,-0.10318945376934356,0.0517527084624446,0.09142823044900457,08
27,5,Straight,sup_parietal,-0.008494815493795157,-0.14875046830218652,-0.1194078425411102,-0.3443453445510353,-0.4841426928681323,0.5721542712235623,-0.6327175185913019,-0.0804554865298946,-0.4722717528009448,0.06702281714596778,-0.013371583368295331,-0.38737938564458063,0.14071900173191287,-0.16825447515716918,0.16193188724414515,0.2599122454277588,08
28,5,Straight,inf_parietal,0.1357098880374311,-0.11163797447418547,-0.30318083490513303,-0.246997284787386,-0.2877125441431048,0.4358815714155763,-0.4246508095887658,-0.33484094838275724,-0.4358226645814874,-0.25366922520340024,-0.04829000884964611,0.25187125703136104,-0.18197091782143568,0.06093009580992576,0.03757280152363055,-0.07720562640880907,08
29,5,Straight,somatosensory,0.0034672717910168988,-0.09626517705345793,-0.4472794669817062,-0.113257408942461,-0.4265660572361766,0.4779817405774566,-0.4499900130476108,-0.36079059935101054,-0.4031366577788622,-0.3053287464615338,0.09796816139581377,0.1906019887699936,0.024611128344622226,0.08247996227490327,-0.05857808622049775,-0.20954705976254034,08
30,6,Rotate,premotor,0.2136384135708302,-0.15350170773810695,-0.3918627895421453,0.03805187630511782,-0.400905289716248,0.27450565764318463,-0.10872137865619663,-0.21648941556192752,0.08487540204431529,-0.3300508406320093,0.2517680646442171,-0.18002445594490152,-0.3246162958098512,-0.0993284729443556,0.07682997067772752,0.054107522851667735,08
31,6,Rotate,motor,0.2097540124065576,-0.2042818027749284,-0.3748138549332253,-0.05084754688120495,-0.3668256288510332,0.16503380864813635,-0.1830040671444608,-0.3179475222872189,0.05523600526062981,-0.3137986251142557,0.2059934451662686,-0.1443469780624313,-0.38853211346134603,-0.21264093927205766,0.11212559689252984,0.1147332585667955,08
32,6,Rotate,v1,0.14953359619352274,-0.192888750042119,-0.3628704561709831,-0.06392748569816936,-0.3918435534181054,0.3147409560394752,-0.37471247033934296,-0.2084318251381349,0.21083005693661186,-0.29781130238307274,0.33191995652616824,-0.0612016755893705,-0.2449956425016976,-0.18528390249388169,-0.14845161966907414,-0.15452671173779184,08
33,6,Rotate,sup_parietal,0.1475407819272399,0.06864105649083829,-0.4234332328206073,-0.20719125335056185,-0.4524190367602853,0.21188657400007774,-0.3984829210735892,-0.31770324955082035,0.011042356183606944,-0.3069236697028866,0.3273052953263957,0.1330902535952223,-0.25549933083735105,-0.20502180075576296,-0.032500535734452614,0.10691808657519596,08
34,6,Rotate,inf_parietal,0.001775940599673849,-0.03163057336573026,-0.3278560504424788,-0.1102401013741007,-0.4533510417476024,0.1134024088512121,-0.1148044494510035,-0.28656919910598744,0.055183240986688066,-0.249814075726102,0.2278842530412893,-0.03617604023224154,-0.20147765982411184,-0.28220121434456946,-0.09757497534297783,0.15744649604581393,08
35,6,Rotate,somatosensory,0.061032579632304323,-0.12485238617592012,-0.32642284787615033,-0.10348046740829248,-0.43841502443058794,0.2645575488571721,-0.21167564967104052,-0.2940047717752781,0.17014648626497686,-0.3509832206444969,0.2640598681775074,-0.09414992490594268,-0.3366842444195493,-0.0727396056252721,0.07649179513220797,0.1836125928463379,08
36,7,Straight,premotor,0.1847921769631404,0.010934484541775357,-0.031541533072137314,-0.3185986621371478,-0.3438980299442218,0.008934214024369513,-0.036832215733168236,-0.2860248278238742,-0.35201269548632524,-0.12072768361156523,0.0713085137466659,-0.2113079257923312,-0.26554930540312016,-0.4586605749987958,-0.3041788490349094,0.5435066520548841,08
37,7,Straight,motor,0.1744733715948205,-0.07192303525119663,-0.11453156832307004,-0.21430750124497588,-0.3304311613227133,0.006833845624378636,-0.12693978706828885,-0.21132673933869625,-0.26147605809806,-0.0763162339995764,0.015564957438575009,-0.22430308603147509,-0.30379023809150674,-0.4985553137074585,-0.31582102639846343,0.5871407795428024,08
38,7,Straight,v1,0.3421437849569909,-0.2543266483940953,0.10126663292102632,-0.19212526784463385,-0.4247301541611146,-0.06814976995911767,-0.4980344215080448,0.05391408847064694,-0.297928410447521,0.17492268430981944,0.019128677290190927,-0.384345780816152,-0.2451859733302681,-0.6607756952739435,-0.20352779642290225,0.6075807064917549,08
39,7,Straight,sup_parietal,0.1104355896552722,0.011177620096810559,-0.15293165235400946,-0.3029546768491077,-0.3622194920744087,-0.2183040957952592,-0.2379306731074592,-0.1308795216211508,-0.35913525143923863,-0.11084807136062078,-0.12121315210696765,-0.13229738841610886,-0.3299514616701568,-0.6662091564407202,-0.04932685810387272,0.5727013868689861,08
40,7,Straight,inf_parietal,0.2928349357502337,-0.1139386523854901,0.02903137353279513,-0.2126355547573468,-0.4064469400134436,0.12513720403112566,-0.28944055214593045,-0.2472462650103121,-0.4765104233524146,-0.033169086501709674,-0.031505917329162886,-0.2277734324914457,-0.17704988270073693,-0.4594111675453698,-0.2445671335833047,0.47097179587538895,08
41,7,Straight,somatosensory,0.3154106221435985,-0.012418565702325616,-0.008479376060239217,-0.2838518675004262,-0.4141573089347477,-0.0023352807106799944,-0.15473615125657206,-0.3168117296010841,-0.5167779452232462,-0.08930233620329256,-0.15355037488196013,-0.11096111688162263,-0.31149461297440684,-0.5351535349717711,-0.27697129235254697,0.5934162874320337,08
42,8,Rotate,premotor,0.26777035949209793,-0.1611331651274277,-0.20679057759632907,-0.29514814472936257,-0.4202485262931657,0.4435410973941739,-0.018077158092705183,-0.32455614669239385,0.18705646860340314,-0.4952501646069178,-0.012406803930938999,0.05270732034015205,-0.3488117798664544,-0.11150313963399412,0.07742016801132767,0.2544362067097305,08
43,8,Rotate,motor,0.21791966361027992,-0.07314188107663701,-0.10212479732838416,-0.3676082114421166,-0.5027370489237163,0.3915602368660215,0.05127058383363503,-0.19667798916210694,0.3365041806401948,-0.6053740864089753,-0.14831617237824818,0.015155746785506054,-0.3270886118385383,0.008444647638922321,0.008379422949955044,0.23256272226587435,08
44,8,Rotate,v1,0.13337649619679035,0.1894225532924314,-0.034554477729478464,-0.5561745904461683,-0.4889248720890734,0.0918537605808236,0.15074596950004776,-0.1823937707351005,0.45917084855012497,-0.5821683349843265,-0.3666164031461529,-0.14383846468383465,-0.27043150260101445,0.051028738628201536,0.08242888939313295,0.25041984777303,08
45,8,Rotate,sup_parietal,0.33035072880614313,0.036997489417933294,-0.017441850758250426,-0.4914758176101033,-0.43569030015033705,0.035048318880910395,0.20964887890008505,0.11233165931997126,0.3968992650604218,-0.5491236328110768,-0.343249653969216,-0.052464800419631794,-0.4573884581362997,0.18828447062786824,0.08254023773810946,0.16391786658288715,08
46,8,Rotate,inf_parietal,0.14936017189296427,0.016043561410369087,0.0044545191482926755,-0.2600789492077034,-0.32536702859104816,0.4486742083851031,0.010542776580285088,-0.2826345872176801,0.12617370595794608,-0.5530373488746646,-0.07688636123987694,0.12314999587009018,-0.23467138579424954,-0.2045167880504785,-0.048459102502909,-0.006214445389412834,08
47,8,Rotate,somatosensory,0.17860559596760986,0.02236660390078954,-0.0910519797427517,-0.3402805003446683,-0.4751159087051239,0.3889370669681937,0.09158185082505793,-0.29871323383474746,0.2577705456040019,-0.6183892366221887,-0.16660202010494035,0.16028973823272988,-0.3414806104488641,-0.10329531701812693,0.07473391557782406,0.05474137665639252,08
48,9,Straight,premotor,-0.133084497641399,-0.2411443154057953,-0.2729744017427081,-0.4690026155213886,-0.09875435688367196,0.11989270101086265,-0.16963516707399162,0.03483319821178632,-0.4541938988517814,-0.5301594988693067,0.13188410909189438,-0.2592679202468089,-0.3220160864598269,-0.2116222637208313,-0.2200609978372612,-0.22412785741239027,08
49,9,Straight,motor,-0.03469199482937987,-0.14783459314396508,-0.3477384433990163,-0.43499760060607595,-0.2231853886028292,-0.019217550017513515,-0.12357726957806607,0.1723277417126029,-0.21467701989145294,-0.3914268143806087,0.12722761293064985,-0.30300363940561903,-0.17997932868932934,-0.08880904054333341,-0.2934798035423476,-0.2701451122353318,08
50,9,Straight,v1,0.09538613882932208,-0.014450939632221976,-0.3295974585393968,-0.2890117684458877,-0.2434685305786395,0.07679295372987707,0.05608647280689542,0.06207580921703525,-0.25667991265501355,-0.3285592681735669,-0.009360420065669482,-0.34562079011511704,-0.3150061363252694,-0.04456225212193452,-0.35211281924802285,-0.15620538703658554,08
51,9,Straight,sup_parietal,0.26774469169424764,0.011445924240330571,-0.09021806819211564,-0.3088670896892226,-0.5570093606960871,0.07208669175393999,0.10957940844303628,-0.05504486702522687,-0.08810770404567768,-0.3517790260717545,0.03482886307409738,-0.27588139504124426,-0.06781943765445299,0.013605048446608821,-0.3754260298098073,-0.27158102785151395,08
52,9,Straight,inf_parietal,0.014639681352358715,0.017976745583999476,-0.3540397279986047,-0.4945356608147915,0.06330314205583804,-0.1219543864469114,0.10726899582260344,0.20309533697208307,-0.3455341350631815,-0.28259423636238284,-0.04044095377081285,-0.42234075176837255,-0.6372599399573415,0.06716034407088968,-0.4074667473131529,-0.24035636783346706,08
53,9,Straight,somatosensory,-0.11424810531429852,-0.12739316609221354,-0.4568180767077607,-0.40200085567833693,-0.008014294374685106,0.09544397629083286,-0.003217919231409902,0.2170402653684346,-0.4393752463463669,-0.31865451612128504,0.02368075563819708,-0.4369154010592524,-0.3749596218575907,-0.1030463749727684,-0.3788533117391922,-0.3365258849696139,08
