,Participants,Masks,Target Location Straight,Trial Stage,Target Location Rotate,Correlation
2784,11,inf_parietal,153,0,153,-0.055182074576643925
2785,11,inf_parietal,153,0,207,-0.07783404409113295
2786,11,inf_parietal,153,0,45,-0.06835423455436127
2787,11,inf_parietal,153,0,99,-0.08908023330188777
2788,11,inf_parietal,153,1,153,-0.038149387631268836
2789,11,inf_parietal,153,1,207,-0.04697295017615869
2790,11,inf_parietal,153,1,45,-0.016891805701124644
2791,11,inf_parietal,153,1,99,-0.026994418379796863
2792,11,inf_parietal,153,2,153,0.014625765102836329
2793,11,inf_parietal,153,2,207,-0.023221451982896064
2794,11,inf_parietal,153,2,45,-0.0016029155035571438
2795,11,inf_parietal,153,2,99,-0.004692670461659283
2796,11,inf_parietal,207,0,153,-0.08152571869232578
2797,11,inf_parietal,207,0,207,-0.10141972850766062
2798,11,inf_parietal,207,0,45,-0.05800660640729563
2799,11,inf_parietal,207,0,99,-0.10607454514820429
2800,11,inf_parietal,207,1,153,-0.035439048180148064
2801,11,inf_parietal,207,1,207,-0.07633912828792053
2802,11,inf_parietal,207,1,45,-0.03988853603875804
2803,11,inf_parietal,207,1,99,-0.032117610162957846
2804,11,inf_parietal,207,2,153,-0.11101470013613288
2805,11,inf_parietal,207,2,207,-0.10304384585836357
2806,11,inf_parietal,207,2,45,-0.10902051174079058
2807,11,inf_parietal,207,2,99,-0.09365737949676002
2808,11,inf_parietal,45,0,153,-0.04818434666447982
2809,11,inf_parietal,45,0,207,-0.053052976033945855
2810,11,inf_parietal,45,0,45,-0.049370071396503824
2811,11,inf_parietal,45,0,99,0.00029018876098980614
2812,11,inf_parietal,45,1,153,-0.060844569432238954
2813,11,inf_parietal,45,1,207,-0.0859998492861282
2814,11,inf_parietal,45,1,45,-0.09954916296638139
2815,11,inf_parietal,45,1,99,-0.07546682803323307
2816,11,inf_parietal,45,2,153,-0.03385073545641475
2817,11,inf_parietal,45,2,207,-0.06495344547119553
2818,11,inf_parietal,45,2,45,-0.03453214400449722
2819,11,inf_parietal,45,2,99,-0.06090083604148367
2820,11,inf_parietal,99,0,153,-0.019624030990272306
2821,11,inf_parietal,99,0,207,0.031715038402636425
2822,11,inf_parietal,99,0,45,-0.03972161681007006
2823,11,inf_parietal,99,0,99,-0.01548715110947309
2824,11,inf_parietal,99,1,153,-0.08630171727343806
2825,11,inf_parietal,99,1,207,-0.04099236570027054
2826,11,inf_parietal,99,1,45,-0.028990953078636073
2827,11,inf_parietal,99,1,99,-0.10759786508819305
2828,11,inf_parietal,99,2,153,-0.02521439271935598
2829,11,inf_parietal,99,2,207,0.03647112829007036
2830,11,inf_parietal,99,2,45,0.008268939661554332
2831,11,inf_parietal,99,2,99,0.0037943463364426694
2832,11,v5,153,0,153,-0.04231411298971112
2833,11,v5,153,0,207,-0.05612253819956878
2834,11,v5,153,0,45,-0.09791679562356176
2835,11,v5,153,0,99,-0.042903653387520786
2836,11,v5,153,1,153,-0.0054094096495708646
2837,11,v5,153,1,207,-0.023288400255447858
2838,11,v5,153,1,45,-0.04460269657379805
2839,11,v5,153,1,99,-0.021309533267147886
2840,11,v5,153,2,153,0.018597567476900244
2841,11,v5,153,2,207,-0.02264502644454766
2842,11,v5,153,2,45,-0.08156516698395984
2843,11,v5,153,2,99,0.00337533142504462
2844,11,v5,207,0,153,-0.13131653516919836
2845,11,v5,207,0,207,-0.0488113357859852
2846,11,v5,207,0,45,-0.0029156497545368004
2847,11,v5,207,0,99,-0.0648184564411752
2848,11,v5,207,1,153,-0.042577229836795114
2849,11,v5,207,1,207,-0.06044291225484354
2850,11,v5,207,1,45,-0.07167002747101689
2851,11,v5,207,1,99,-0.0831609824368387
2852,11,v5,207,2,153,-0.1819007615825341
2853,11,v5,207,2,207,-0.04225812248022021
2854,11,v5,207,2,45,-0.11950566418390525
2855,11,v5,207,2,99,-0.12988019147306962
2856,11,v5,45,0,153,-0.06664885633158994
2857,11,v5,45,0,207,0.02453523658073847
2858,11,v5,45,0,45,-0.07448836752149195
2859,11,v5,45,0,99,-0.01639767323322791
2860,11,v5,45,1,153,-0.13824530883818303
2861,11,v5,45,1,207,-0.04241805310655487
2862,11,v5,45,1,45,-0.0867605980861554
2863,11,v5,45,1,99,-0.11344115608820116
2864,11,v5,45,2,153,0.033394239343946155
2865,11,v5,45,2,207,-0.08149735742088882
2866,11,v5,45,2,45,-0.15627095691429083
2867,11,v5,45,2,99,-0.04471479691908342
2868,11,v5,99,0,153,0.04217452929412715
2869,11,v5,99,0,207,-0.04163771530964948
2870,11,v5,99,0,45,0.03547567769868167
2871,11,v5,99,0,99,0.052152705662041776
2872,11,v5,99,1,153,-0.11694109476991534
2873,11,v5,99,1,207,-0.1392205169628259
2874,11,v5,99,1,45,-0.11589481583347092
2875,11,v5,99,1,99,-0.03401121647739401
2876,11,v5,99,2,153,-0.11555219214431196
2877,11,v5,99,2,207,-0.03883360586800798
2878,11,v5,99,2,45,0.054125380587655446
2879,11,v5,99,2,99,-0.14061826911223163
2880,12,premotor,153,0,153,-0.0639221346491037
2881,12,premotor,153,0,207,0.012437077665827245
2882,12,premotor,153,0,45,0.016160688516702475
2883,12,premotor,153,0,99,-0.014428926001949928
2884,12,premotor,153,1,153,-0.0482251554544406
2885,12,premotor,153,1,207,0.0070609222197200484
2886,12,premotor,153,1,45,-0.08235590541531433
2887,12,premotor,153,1,99,-0.031993726397982036
2888,12,premotor,153,2,153,-0.017384943749102454
2889,12,premotor,153,2,207,0.007856085322891952
2890,12,premotor,153,2,45,-0.049162769720632174
2891,12,premotor,153,2,99,-0.015319947851920838
2892,12,premotor,207,0,153,-0.042724973980595916
2893,12,premotor,207,0,207,-0.08705919127682443
2894,12,premotor,207,0,45,-0.1034446022025574
2895,12,premotor,207,0,99,-0.08596245841851705
2896,12,premotor,207,1,153,-0.1401292718617717
2897,12,premotor,207,1,207,-0.12159196454391559
2898,12,premotor,207,1,45,-0.09547053043672356
2899,12,premotor,207,1,99,-0.13067714901566738
2900,12,premotor,207,2,153,-0.09282793634651776
2901,12,premotor,207,2,207,-0.08050556381752205
2902,12,premotor,207,2,45,-0.07393277969779469
2903,12,premotor,207,2,99,-0.10069877453061309
2904,12,premotor,45,0,153,-0.08888431819229035
2905,12,premotor,45,0,207,-0.08172791873314192
2906,12,premotor,45,0,45,-0.07598400630262911
2907,12,premotor,45,0,99,-0.041298499766155815
2908,12,premotor,45,1,153,-0.03766531890897175
2909,12,premotor,45,1,207,-0.0589491246609476
2910,12,premotor,45,1,45,0.017281296001435624
2911,12,premotor,45,1,99,-0.007150130763533928
2912,12,premotor,45,2,153,-0.020302311175071655
2913,12,premotor,45,2,207,-0.04511402360605858
2914,12,premotor,45,2,45,0.050555934892247835
2915,12,premotor,45,2,99,-0.04081733821601184
2916,12,premotor,99,0,153,-0.036809708098964174
2917,12,premotor,99,0,207,-0.05132136762760836
2918,12,premotor,99,0,45,-0.034845936186952836
2919,12,premotor,99,0,99,-0.06425432170712383
2920,12,premotor,99,1,153,-0.01881381587579127
2921,12,premotor,99,1,207,-0.05498198171254175
2922,12,premotor,99,1,45,-0.0817799571640756
2923,12,premotor,99,1,99,-0.08533855443696337
2924,12,premotor,99,2,153,-0.055894429489412506
2925,12,premotor,99,2,207,-0.0668839970334961
2926,12,premotor,99,2,45,-0.054145592923078384
2927,12,premotor,99,2,99,-0.03648242411447452
2928,12,motor,153,0,153,-0.036839489577624
2929,12,motor,153,0,207,0.013547470246526224
2930,12,motor,153,0,45,-0.06791486911848466
2931,12,motor,153,0,99,-0.05713582635014315
2932,12,motor,153,1,153,-0.05162072504433539
2933,12,motor,153,1,207,-0.052729682287350796
2934,12,motor,153,1,45,-0.07074924105443958
2935,12,motor,153,1,99,-0.0784583755932008
2936,12,motor,153,2,153,-0.053720137086576525
2937,12,motor,153,2,207,-0.03284865283828053
2938,12,motor,153,2,45,-0.10934172472925573
2939,12,motor,153,2,99,-0.10748671355153089
2940,12,motor,207,0,153,-0.025202190344676703
2941,12,motor,207,0,207,-0.04183850963280501
2942,12,motor,207,0,45,-0.026977746104857682
2943,12,motor,207,0,99,0.005207981055569778
2944,12,motor,207,1,153,-0.05678466655217866
2945,12,motor,207,1,207,-0.09353248223782863
2946,12,motor,207,1,45,0.004075721885361915
2947,12,motor,207,1,99,-0.00331259908754122
2948,12,motor,207,2,153,-0.07733626468704592
2949,12,motor,207,2,207,-0.10313074751233543
2950,12,motor,207,2,45,-0.034885592986099806
2951,12,motor,207,2,99,-0.050726694695578736
2952,12,motor,45,0,153,-0.10992153983122323
2953,12,motor,45,0,207,-0.13980010785931077
2954,12,motor,45,0,45,-0.04812394203700762
2955,12,motor,45,0,99,-0.05921659721840908
2956,12,motor,45,1,153,-0.07307962729538198
2957,12,motor,45,1,207,-0.035915741333907625
2958,12,motor,45,1,45,0.01893352040675285
2959,12,motor,45,1,99,-0.0009247095093402376
2960,12,motor,45,2,153,-0.029126313977824666
2961,12,motor,45,2,207,-0.054636028443739965
2962,12,motor,45,2,45,0.07241175194320634
2963,12,motor,45,2,99,-0.04194138323805538
2964,12,motor,99,0,153,-0.0660530331286655
2965,12,motor,99,0,207,-0.05406482188542533
2966,12,motor,99,0,45,-0.061124049819376025
2967,12,motor,99,0,99,-0.10699961567604321
2968,12,motor,99,1,153,-0.03887243722713401
2969,12,motor,99,1,207,-0.028679157423006384
2970,12,motor,99,1,45,-0.1687400376196254
2971,12,motor,99,1,99,-0.1203918892096906
2972,12,motor,99,2,153,-0.06807861813747884
2973,12,motor,99,2,207,-0.022717334773953327
2974,12,motor,99,2,45,-0.06454989643506907
2975,12,motor,99,2,99,-0.024134290093172674
2976,12,v1,153,0,153,-0.020783386674468857
2977,12,v1,153,0,207,-0.04755206700250442
2978,12,v1,153,0,45,-0.12105978091626461
2979,12,v1,153,0,99,-0.12247158589337655
2980,12,v1,153,1,153,-0.0499899929500303
2981,12,v1,153,1,207,-0.034774161817606855
2982,12,v1,153,1,45,-0.16148924781792448
2983,12,v1,153,1,99,-0.16685087955559774
2984,12,v1,153,2,153,0.030059839373179246
2985,12,v1,153,2,207,-0.015826811212856524
2986,12,v1,153,2,45,-0.07020016966410439
2987,12,v1,153,2,99,-0.13414117149697752
2988,12,v1,207,0,153,-0.11473983750001411
2989,12,v1,207,0,207,-0.020093033387263003
2990,12,v1,207,0,45,-0.11788842882444958
2991,12,v1,207,0,99,-0.19685063609964448
2992,12,v1,207,1,153,-0.12787278012016834
2993,12,v1,207,1,207,-0.03398595588976695
2994,12,v1,207,1,45,-0.06319901927522467
2995,12,v1,207,1,99,-0.09466750075003727
2996,12,v1,207,2,153,-0.043946726989868304
2997,12,v1,207,2,207,-0.044167943273013
2998,12,v1,207,2,45,-0.08810032393262132
2999,12,v1,207,2,99,-0.13712708871131463
3000,12,v1,45,0,153,-0.11103681959978332
3001,12,v1,45,0,207,-0.11213287790800792
3002,12,v1,45,0,45,0.07949942741395322
3003,12,v1,45,0,99,0.023890517064668517
3004,12,v1,45,1,153,-0.07878791463251127
3005,12,v1,45,1,207,-0.11673783217977547
3006,12,v1,45,1,45,0.1644007627106051
3007,12,v1,45,1,99,-0.040630365168372345
3008,12,v1,45,2,153,-0.04776121518495356
3009,12,v1,45,2,207,-0.08426659240083616
3010,12,v1,45,2,45,0.1383037061074098
3011,12,v1,45,2,99,-0.03699921140592321
3012,12,v1,99,0,153,0.010480346564295237
3013,12,v1,99,0,207,-0.04387123175267993
3014,12,v1,99,0,45,-0.048047056789130044
3015,12,v1,99,0,99,0.027855158993891276
3016,12,v1,99,1,153,-0.011089718455913519
3017,12,v1,99,1,207,-0.09612742633254473
3018,12,v1,99,1,45,-0.16754642725536933
3019,12,v1,99,1,99,0.010001522654910553
3020,12,v1,99,2,153,-0.12407755835518813
3021,12,v1,99,2,207,-0.14269264850075308
3022,12,v1,99,2,45,-0.2002011953313686
3023,12,v1,99,2,99,0.02182079471570235
3024,12,sup_parietal,153,0,153,-0.038350289056494576
3025,12,sup_parietal,153,0,207,0.01905546496039858
3026,12,sup_parietal,153,0,45,-0.014073904250480992
3027,12,sup_parietal,153,0,99,0.011257119508199197
3028,12,sup_parietal,153,1,153,-0.08876048365855467
3029,12,sup_parietal,153,1,207,-0.06250516283651386
3030,12,sup_parietal,153,1,45,-0.11765800465639281
3031,12,sup_parietal,153,1,99,-0.08319793122646882
3032,12,sup_parietal,153,2,153,0.019285038577274975
3033,12,sup_parietal,153,2,207,0.02254076835739181
3034,12,sup_parietal,153,2,45,-0.02482256814643401
3035,12,sup_parietal,153,2,99,-0.013214627927621778
3036,12,sup_parietal,207,0,153,-0.04220950188100752
3037,12,sup_parietal,207,0,207,-0.05555458728637712
3038,12,sup_parietal,207,0,45,-0.056110033492741046
3039,12,sup_parietal,207,0,99,-0.06521180481699207
3040,12,sup_parietal,207,1,153,-0.177871537442235
3041,12,sup_parietal,207,1,207,-0.1363878198510259
3042,12,sup_parietal,207,1,45,0.016669248750789085
3043,12,sup_parietal,207,1,99,-0.10877350948047326
3044,12,sup_parietal,207,2,153,-0.00782060994270888
3045,12,sup_parietal,207,2,207,-0.017602085460326006
3046,12,sup_parietal,207,2,45,-0.05953954360823348
3047,12,sup_parietal,207,2,99,-0.04645114117006761
3048,12,sup_parietal,45,0,153,-0.038345154549038675
3049,12,sup_parietal,45,0,207,-0.01795398167465108
3050,12,sup_parietal,45,0,45,0.007468768196606913
3051,12,sup_parietal,45,0,99,-0.016509753255045077
3052,12,sup_parietal,45,1,153,0.029551388543762925
3053,12,sup_parietal,45,1,207,0.09427679480973541
3054,12,sup_parietal,45,1,45,-0.016344829067674434
3055,12,sup_parietal,45,1,99,0.01583159806274865
3056,12,sup_parietal,45,2,153,-0.024548270883495586
3057,12,sup_parietal,45,2,207,-0.05625183827837177
3058,12,sup_parietal,45,2,45,0.05454778078066376
3059,12,sup_parietal,45,2,99,0.033649168878177094
3060,12,sup_parietal,99,0,153,-0.01913832465538162
3061,12,sup_parietal,99,0,207,-0.1192642529629844
3062,12,sup_parietal,99,0,45,-0.05393734162712066
3063,12,sup_parietal,99,0,99,-0.06559973412879644
3064,12,sup_parietal,99,1,153,-0.003907229262057624
3065,12,sup_parietal,99,1,207,-0.05446852209108482
3066,12,sup_parietal,99,1,45,-0.09044035094817703
3067,12,sup_parietal,99,1,99,-0.03884391959009313
3068,12,sup_parietal,99,2,153,-0.1720244511923077
3069,12,sup_parietal,99,2,207,-0.14588412151007465
3070,12,sup_parietal,99,2,45,-0.11722028057985429
3071,12,sup_parietal,99,2,99,-0.1739605437031336
3072,12,inf_parietal,153,0,153,-0.08725885106234524
3073,12,inf_parietal,153,0,207,0.01767619142928842
3074,12,inf_parietal,153,0,45,-0.003420606480699616
3075,12,inf_parietal,153,0,99,-0.0061107586535300365
3076,12,inf_parietal,153,1,153,-0.06610015637232979
3077,12,inf_parietal,153,1,207,-0.007459158846484338
3078,12,inf_parietal,153,1,45,-0.07091988935196643
3079,12,inf_parietal,153,1,99,0.005253884827454855
3080,12,inf_parietal,153,2,153,-0.044920884383024925
3081,12,inf_parietal,153,2,207,-0.009759410526986418
3082,12,inf_parietal,153,2,45,-0.04948373580788826
3083,12,inf_parietal,153,2,99,-0.042144633630158655
3084,12,inf_parietal,207,0,153,-0.013835786099519028
3085,12,inf_parietal,207,0,207,-0.019764784410100652
3086,12,inf_parietal,207,0,45,-0.07941597222068672
3087,12,inf_parietal,207,0,99,-0.058861075085215556
3088,12,inf_parietal,207,1,153,-0.08984132494735741
3089,12,inf_parietal,207,1,207,-0.08804560037688512
3090,12,inf_parietal,207,1,45,-0.06486945942648253
3091,12,inf_parietal,207,1,99,-0.08680973600342604
3092,12,inf_parietal,207,2,153,-0.020556180066637085
3093,12,inf_parietal,207,2,207,0.01263602269094913
3094,12,inf_parietal,207,2,45,-0.010390963262980156
3095,12,inf_parietal,207,2,99,-0.041062076747406785
3096,12,inf_parietal,45,0,153,0.006636614189112596
3097,12,inf_parietal,45,0,207,-0.05993925082864465
3098,12,inf_parietal,45,0,45,0.03282747731573227
3099,12,inf_parietal,45,0,99,0.028702378932804494
3100,12,inf_parietal,45,1,153,-0.008093183878141834
3101,12,inf_parietal,45,1,207,-0.07402358433770141
3102,12,inf_parietal,45,1,45,-0.032967308661717376
3103,12,inf_parietal,45,1,99,-0.030229793600723875
3104,12,inf_parietal,45,2,153,-0.04063823237492499
3105,12,inf_parietal,45,2,207,-0.09301049409580275
3106,12,inf_parietal,45,2,45,-0.03594605807534202
3107,12,inf_parietal,45,2,99,-0.07115626559108199
3108,12,inf_parietal,99,0,153,-0.10127974672720852
3109,12,inf_parietal,99,0,207,-0.1534702303009548
3110,12,inf_parietal,99,0,45,-0.1551505540865151
3111,12,inf_parietal,99,0,99,-0.1976385618302069
3112,12,inf_parietal,99,1,153,-0.07544759141885393
3113,12,inf_parietal,99,1,207,-0.09621957051970613
3114,12,inf_parietal,99,1,45,-0.10514780455592143
3115,12,inf_parietal,99,1,99,-0.11043476152025848
3116,12,inf_parietal,99,2,153,-0.08399944312735669
3117,12,inf_parietal,99,2,207,-0.10319130072519556
3118,12,inf_parietal,99,2,45,-0.06313478309566899
3119,12,inf_parietal,99,2,99,-0.06393916370128946
3120,12,v5,153,0,153,-0.05806246908650914
3121,12,v5,153,0,207,-0.052486517753152516
3122,12,v5,153,0,45,-0.07368030552378085
3123,12,v5,153,0,99,-0.09993581355838228
3124,12,v5,153,1,153,0.06639429700035472
3125,12,v5,153,1,207,0.016503062075171732
3126,12,v5,153,1,45,-0.12274315234657349
3127,12,v5,153,1,99,0.08192596975878105
3128,12,v5,153,2,153,-0.06289400830613409
3129,12,v5,153,2,207,-0.06426506013058952
3130,12,v5,153,2,45,-0.10891953220080128
3131,12,v5,153,2,99,0.02754860383166953
3132,12,v5,207,0,153,-0.00034746927667746175
3133,12,v5,207,0,207,0.10615747673431551
3134,12,v5,207,0,45,-0.12390865961442829
3135,12,v5,207,0,99,-0.019860162801890412
3136,12,v5,207,1,153,-0.06656957080912454
3137,12,v5,207,1,207,0.0010537561306826482
3138,12,v5,207,1,45,-0.017135672327535566
3139,12,v5,207,1,99,-0.1263393597418954
3140,12,v5,207,2,153,0.0037044159043257627
3141,12,v5,207,2,207,-0.019261630908162942
3142,12,v5,207,2,45,-0.05768708826741076
3143,12,v5,207,2,99,-0.09743892321205472
3144,12,v5,45,0,153,-0.17833205423591683
3145,12,v5,45,0,207,-0.1290636166553052
3146,12,v5,45,0,45,-0.05011765327602305
3147,12,v5,45,0,99,-0.08444736142018411
3148,12,v5,45,1,153,-0.18139339221938564
3149,12,v5,45,1,207,-0.17820046439575138
3150,12,v5,45,1,45,-0.1090808464425298
3151,12,v5,45,1,99,-0.16151208128984018
3152,12,v5,45,2,153,-0.10957884461897603
3153,12,v5,45,2,207,-0.10847072959259887
3154,12,v5,45,2,45,-0.11642049808697658
3155,12,v5,45,2,99,-0.11986335284698925
3156,12,v5,99,0,153,-0.028167601287847448
3157,12,v5,99,0,207,-0.10141786681110732
3158,12,v5,99,0,45,-0.024081419369724424
3159,12,v5,99,0,99,0.013467141458740513
3160,12,v5,99,1,153,-0.05358711834141664
3161,12,v5,99,1,207,0.01869791650320595
3162,12,v5,99,1,45,0.014980526581242111
3163,12,v5,99,1,99,0.019674092655713193
3164,12,v5,99,2,153,-0.025120918918870732
3165,12,v5,99,2,207,-0.05072415284499704
3166,12,v5,99,2,45,0.03860775157178001
3167,12,v5,99,2,99,0.019767755331551895
3168,13,premotor,153,0,153,-0.01191302025190021
3169,13,premotor,153,0,207,-0.07533849304397985
3170,13,premotor,153,0,45,-0.05976800281303875
3171,13,premotor,153,0,99,-0.02032365523760551
3172,13,premotor,153,1,153,-0.06993006215156783
3173,13,premotor,153,1,207,-0.032791646504710864
3174,13,premotor,153,1,45,-0.055746750581038534
3175,13,premotor,153,1,99,-0.06744217980625385
3176,13,premotor,153,2,153,-0.06706148557934098
3177,13,premotor,153,2,207,-0.015742531949452278
3178,13,premotor,153,2,45,-0.023789729970560267
3179,13,premotor,153,2,99,-0.12553435693703352
3180,13,premotor,207,0,153,-0.028694621648383177
3181,13,premotor,207,0,207,-0.04011151509422703
3182,13,premotor,207,0,45,-0.03426758191963633
3183,13,premotor,207,0,99,-0.07656610787176907
3184,13,premotor,207,1,153,-0.09662944562230288
3185,13,premotor,207,1,207,-0.045250246740902625
3186,13,premotor,207,1,45,-0.07605228822464126
3187,13,premotor,207,1,99,-0.08080966341521166
3188,13,premotor,207,2,153,-0.09833522232028938
3189,13,premotor,207,2,207,-0.0970157717918792
3190,13,premotor,207,2,45,-0.1129076867270256
3191,13,premotor,207,2,99,-0.07593151043078906
3192,13,premotor,45,0,153,-0.046213360848495255
3193,13,premotor,45,0,207,-0.04031397038029284
3194,13,premotor,45,0,45,-0.025284371923052003
3195,13,premotor,45,0,99,-0.05486981344390904
3196,13,premotor,45,1,153,-0.08998752925336403
3197,13,premotor,45,1,207,-0.06739865214427312
3198,13,premotor,45,1,45,-0.11044314631071359
3199,13,premotor,45,1,99,-0.12056794458448217
3200,13,premotor,45,2,153,-0.06709691813586675
3201,13,premotor,45,2,207,-0.05274824603279803
3202,13,premotor,45,2,45,-0.05773615914717356
3203,13,premotor,45,2,99,-0.053839951211329985
3204,13,premotor,99,0,153,-0.08392674212698004
3205,13,premotor,99,0,207,-0.041511490114008454
3206,13,premotor,99,0,45,-0.06811413821258505
3207,13,premotor,99,0,99,-0.06147127998459872
3208,13,premotor,99,1,153,-0.013899148062286225
3209,13,premotor,99,1,207,-0.06944460799970249
3210,13,premotor,99,1,45,-0.009413500531640459
3211,13,premotor,99,1,99,-0.026622979563812047
3212,13,premotor,99,2,153,-0.02614725979989639
3213,13,premotor,99,2,207,-0.07387157904523818
3214,13,premotor,99,2,45,-0.07437846420683368
3215,13,premotor,99,2,99,-0.08843188432602987
3216,13,motor,153,0,153,-0.12153094149315355
3217,13,motor,153,0,207,-0.07625574950779299
3218,13,motor,153,0,45,-0.10801769468687066
3219,13,motor,153,0,99,-0.14349734831016425
3220,13,motor,153,1,153,-0.11550181869625492
3221,13,motor,153,1,207,-0.017900550991030516
3222,13,motor,153,1,45,-0.12342700786682771
3223,13,motor,153,1,99,-0.009170546985013146
3224,13,motor,153,2,153,-0.07233390132482352
3225,13,motor,153,2,207,-0.07526532882517055
3226,13,motor,153,2,45,-0.06390346800993223
3227,13,motor,153,2,99,-0.11818780011988214
3228,13,motor,207,0,153,0.009274683698977118
3229,13,motor,207,0,207,-0.1115643145351485
3230,13,motor,207,0,45,-0.08713318873463197
3231,13,motor,207,0,99,-0.006167416666256323
3232,13,motor,207,1,153,-0.02509472455943826
3233,13,motor,207,1,207,-0.10043822846772141
3234,13,motor,207,1,45,-0.03468838503260832
3235,13,motor,207,1,99,-0.1125217786355765
3236,13,motor,207,2,153,-0.1608690175250464
3237,13,motor,207,2,207,-0.09883414418161639
3238,13,motor,207,2,45,-0.1883494811172567
3239,13,motor,207,2,99,-0.11111949189579659
3240,13,motor,45,0,153,-0.09346167021364611
3241,13,motor,45,0,207,-0.04729537737085028
3242,13,motor,45,0,45,-0.04686916740019473
3243,13,motor,45,0,99,-0.06138487983129644
3244,13,motor,45,1,153,-0.10652647343721906
3245,13,motor,45,1,207,-0.03831176139435293
3246,13,motor,45,1,45,-0.059488413961971874
3247,13,motor,45,1,99,-0.09653444855158695
3248,13,motor,45,2,153,-0.09191081381189312
3249,13,motor,45,2,207,-0.08039663761414503
3250,13,motor,45,2,45,-0.06753898517442117
3251,13,motor,45,2,99,-0.04794580984888829
3252,13,motor,99,0,153,-0.023797527672619955
3253,13,motor,99,0,207,-0.010900421902935694
3254,13,motor,99,0,45,-0.040644074253217456
3255,13,motor,99,0,99,-0.05725794420270239
3256,13,motor,99,1,153,-0.007845999075621168
3257,13,motor,99,1,207,-0.01575950526298003
3258,13,motor,99,1,45,0.023591219114335663
3259,13,motor,99,1,99,-0.0099565855803115
3260,13,motor,99,2,153,0.06154029405233108
3261,13,motor,99,2,207,0.008598825597341157
3262,13,motor,99,2,45,0.018558763812362187
3263,13,motor,99,2,99,-0.05505252878074375
3264,13,v1,153,0,153,0.027499993613607304
3265,13,v1,153,0,207,0.01649298627843688
3266,13,v1,153,0,45,-0.06727554959729476
3267,13,v1,153,0,99,-0.05228608582148026
3268,13,v1,153,1,153,-0.06556825063667385
3269,13,v1,153,1,207,0.07158595813803639
3270,13,v1,153,1,45,-0.05760057728985678
3271,13,v1,153,1,99,-0.053991731755381564
3272,13,v1,153,2,153,-0.06531261726129371
3273,13,v1,153,2,207,0.05188163033659683
3274,13,v1,153,2,45,-0.03250849559261983
3275,13,v1,153,2,99,-0.088673790307335
3276,13,v1,207,0,153,-0.05739240024773876
3277,13,v1,207,0,207,0.08806176229061094
3278,13,v1,207,0,45,-0.18297660911101066
3279,13,v1,207,0,99,-0.20108921464177543
3280,13,v1,207,1,153,-0.10836394784926504
3281,13,v1,207,1,207,-0.022111644034126007
3282,13,v1,207,1,45,-0.09528662237896646
3283,13,v1,207,1,99,-0.13562142187986612
3284,13,v1,207,2,153,-0.15283098278791168
3285,13,v1,207,2,207,-0.042414460958839294
3286,13,v1,207,2,45,-0.15512771284087412
3287,13,v1,207,2,99,-0.18806667827790108
3288,13,v1,45,0,153,-0.19041202097715348
3289,13,v1,45,0,207,-0.23694611777402794
3290,13,v1,45,0,45,0.07946114316338798
3291,13,v1,45,0,99,-0.11176254948259909
3292,13,v1,45,1,153,-0.09702512533601075
3293,13,v1,45,1,207,-0.2130493715989637
3294,13,v1,45,1,45,0.028876312617497058
3295,13,v1,45,1,99,-0.013833579480023128
3296,13,v1,45,2,153,-0.049577536367447
3297,13,v1,45,2,207,-0.21367187051930225
3298,13,v1,45,2,45,0.029048845630363127
3299,13,v1,45,2,99,0.010285692436501393
3300,13,v1,99,0,153,-0.03498319451533723
3301,13,v1,99,0,207,-0.061813794488646885
3302,13,v1,99,0,45,-0.05451014098039627
3303,13,v1,99,0,99,0.1883665993742757
3304,13,v1,99,1,153,-0.045946854012786045
3305,13,v1,99,1,207,-0.06875139531584835
3306,13,v1,99,1,45,-0.1423610457594348
3307,13,v1,99,1,99,-0.0006588868706720284
3308,13,v1,99,2,153,-0.05454403804086577
3309,13,v1,99,2,207,-0.11975830362208681
3310,13,v1,99,2,45,-0.14858563963482557
3311,13,v1,99,2,99,-0.040489724678871075
3312,13,sup_parietal,153,0,153,-0.030243250080164496
3313,13,sup_parietal,153,0,207,-0.018963116016312728
3314,13,sup_parietal,153,0,45,-0.057339827291091376
3315,13,sup_parietal,153,0,99,-0.07639010203795879
3316,13,sup_parietal,153,1,153,-0.032954626872560275
3317,13,sup_parietal,153,1,207,-0.019909538078744286
3318,13,sup_parietal,153,1,45,-0.08303400220667381
3319,13,sup_parietal,153,1,99,-0.0066344464697032125
3320,13,sup_parietal,153,2,153,-0.09042012827648377
3321,13,sup_parietal,153,2,207,-0.0020873512812223088
3322,13,sup_parietal,153,2,45,-0.02288200857404718
3323,13,sup_parietal,153,2,99,-0.06736245514595961
3324,13,sup_parietal,207,0,153,-0.11503521395033649
3325,13,sup_parietal,207,0,207,-0.0673380856037915
3326,13,sup_parietal,207,0,45,-0.15851026359325449
3327,13,sup_parietal,207,0,99,-0.16453645125142458
3328,13,sup_parietal,207,1,153,-0.18636492157556464
3329,13,sup_parietal,207,1,207,-0.12984297484481178
3330,13,sup_parietal,207,1,45,-0.18036988723408326
3331,13,sup_parietal,207,1,99,-0.1918854672599764
3332,13,sup_parietal,207,2,153,-0.13808857200430863
3333,13,sup_parietal,207,2,207,-0.05826221459863732
3334,13,sup_parietal,207,2,45,-0.1292350435047797
3335,13,sup_parietal,207,2,99,-0.05986745114173545
