,Participants,Masks,Target Location Straight,Target Location Rotate,Layers,Kl Div
5338,15,v5,207,45,2,6.335682585378484
5339,15,v5,207,45,3,0.20570787558798767
5340,15,v5,207,99,0,92.27854495902119
5341,15,v5,207,99,1,24.040299170687938
5342,15,v5,207,99,2,5.8119656970408
5343,15,v5,207,99,3,0.6183596518666662
5344,15,v5,45,153,0,93.86274020936096
5345,15,v5,45,153,1,19.197827937209414
5346,15,v5,45,153,2,5.92852770192697
5347,15,v5,45,153,3,0.00029618024773270246
5348,15,v5,45,207,0,93.87230962583178
5349,15,v5,45,207,1,17.208433710314353
5350,15,v5,45,207,2,4.0778935577751865
5351,15,v5,45,207,3,
5352,15,v5,45,45,0,93.28087445838912
5353,15,v5,45,45,1,18.793001583851744
5354,15,v5,45,45,2,4.532841210246032
5355,15,v5,45,45,3,0.05516585461278933
5356,15,v5,45,99,0,90.43159603283092
5357,15,v5,45,99,1,17.955755104511297
5358,15,v5,45,99,2,4.957057948576122
5359,15,v5,45,99,3,0.38390193024854347
5360,15,v5,99,153,0,90.33618394322914
5361,15,v5,99,153,1,15.471036104477562
5362,15,v5,99,153,2,6.338589601877267
5363,15,v5,99,153,3,1.893242732607531
5364,15,v5,99,207,0,95.34319244111062
5365,15,v5,99,207,1,16.09796067043833
5366,15,v5,99,207,2,5.909327605461352
5367,15,v5,99,207,3,1.128352208386719
5368,15,v5,99,45,0,87.94520760685467
5369,15,v5,99,45,1,18.63988499298224
5370,15,v5,99,45,2,4.5511181524415285
5371,15,v5,99,45,3,0.40116067064914185
5372,15,v5,99,99,0,87.69468880902542
5373,15,v5,99,99,1,17.54544563172863
5374,15,v5,99,99,2,6.17600781956634
5375,15,v5,99,99,3,0.785840582584636
5376,16,premotor,153,153,0,495.9441309623975
5377,16,premotor,153,153,1,14.262277560911311
5378,16,premotor,153,153,2,4.127910190597829
5379,16,premotor,153,153,3,0.41477752467029494
5380,16,premotor,153,207,0,491.6819406734331
5381,16,premotor,153,207,1,13.601452006616118
5382,16,premotor,153,207,2,5.366430214093835
5383,16,premotor,153,207,3,0.3886958241531163
5384,16,premotor,153,45,0,488.39270241264023
5385,16,premotor,153,45,1,15.495072474451337
5386,16,premotor,153,45,2,6.157519708030063
5387,16,premotor,153,45,3,0.39491588157881874
5388,16,premotor,153,99,0,490.54768200409137
5389,16,premotor,153,99,1,20.14405331232891
5390,16,premotor,153,99,2,7.157827812562174
5391,16,premotor,153,99,3,0.07505376459118684
5392,16,premotor,207,153,0,507.01258824001155
5393,16,premotor,207,153,1,15.869948633001425
5394,16,premotor,207,153,2,4.681504018844901
5395,16,premotor,207,153,3,0.7216488263641448
5396,16,premotor,207,207,0,503.47315773107596
5397,16,premotor,207,207,1,17.913241842762876
5398,16,premotor,207,207,2,2.8985008348157932
5399,16,premotor,207,207,3,0.42481468182861504
5400,16,premotor,207,45,0,498.94130829908767
5401,16,premotor,207,45,1,13.758510405183916
5402,16,premotor,207,45,2,4.495994149860959
5403,16,premotor,207,45,3,0.04682993144896397
5404,16,premotor,207,99,0,510.1354897968584
5405,16,premotor,207,99,1,13.413723159453863
5406,16,premotor,207,99,2,7.425529341150918
5407,16,premotor,207,99,3,0.006064940421196541
5408,16,premotor,45,153,0,515.5847744115235
5409,16,premotor,45,153,1,13.929965256794311
5410,16,premotor,45,153,2,4.2184424200665855
5411,16,premotor,45,153,3,0.5470560099756413
5412,16,premotor,45,207,0,506.30883460415373
5413,16,premotor,45,207,1,21.79300921306809
5414,16,premotor,45,207,2,5.020485001923545
5415,16,premotor,45,207,3,0.47596357881655005
5416,16,premotor,45,45,0,499.5256951676494
5417,16,premotor,45,45,1,19.70783051949657
5418,16,premotor,45,45,2,3.589166480519305
5419,16,premotor,45,45,3,0.2517116031904969
5420,16,premotor,45,99,0,514.977140211346
5421,16,premotor,45,99,1,21.79554192068452
5422,16,premotor,45,99,2,3.287859121310403
5423,16,premotor,45,99,3,0.06002595286136586
5424,16,premotor,99,153,0,499.8758261685358
5425,16,premotor,99,153,1,14.636688140436718
5426,16,premotor,99,153,2,5.963411136638525
5427,16,premotor,99,153,3,1.7549417665223244
5428,16,premotor,99,207,0,487.6265607647644
5429,16,premotor,99,207,1,13.101940734882987
5430,16,premotor,99,207,2,7.298296619986704
5431,16,premotor,99,207,3,0.881077869350257
5432,16,premotor,99,45,0,484.4137905647386
5433,16,premotor,99,45,1,13.579355450180383
5434,16,premotor,99,45,2,7.812224066061265
5435,16,premotor,99,45,3,0.49772571852908
5436,16,premotor,99,99,0,494.39215137168617
5437,16,premotor,99,99,1,14.158253631360871
5438,16,premotor,99,99,2,7.902755771586821
5439,16,premotor,99,99,3,0.31754642897087215
5440,16,motor,153,153,0,220.11126825204326
5441,16,motor,153,153,1,17.928842303086363
5442,16,motor,153,153,2,6.630307909098024
5443,16,motor,153,153,3,0.34690419048980714
5444,16,motor,153,207,0,206.0255075726458
5445,16,motor,153,207,1,19.333786015438072
5446,16,motor,153,207,2,10.365382009574398
5447,16,motor,153,207,3,0.17403004692295093
5448,16,motor,153,45,0,210.38286221210808
5449,16,motor,153,45,1,16.590774059209487
5450,16,motor,153,45,2,8.142597265208117
5451,16,motor,153,45,3,
5452,16,motor,153,99,0,219.46085632968948
5453,16,motor,153,99,1,20.882816538635687
5454,16,motor,153,99,2,9.560041638925624
5455,16,motor,153,99,3,0.10371161034942433
5456,16,motor,207,153,0,214.9126738898281
5457,16,motor,207,153,1,16.942969717354273
5458,16,motor,207,153,2,4.148355782047435
5459,16,motor,207,153,3,0.146977929523598
5460,16,motor,207,207,0,211.5866678769483
5461,16,motor,207,207,1,20.81534189171406
5462,16,motor,207,207,2,7.368190732315406
5463,16,motor,207,207,3,0.33280769981486247
5464,16,motor,207,45,0,213.22299146702284
5465,16,motor,207,45,1,15.776016282457707
5466,16,motor,207,45,2,6.272030183916854
5467,16,motor,207,45,3,
5468,16,motor,207,99,0,209.85555980639108
5469,16,motor,207,99,1,16.80196221612268
5470,16,motor,207,99,2,5.224756888954584
5471,16,motor,207,99,3,0.9171763053850428
5472,16,motor,45,153,0,210.79056392228466
5473,16,motor,45,153,1,15.36542211445133
5474,16,motor,45,153,2,3.5189645124494424
5475,16,motor,45,153,3,0.8872322582093659
5476,16,motor,45,207,0,217.50390605446273
5477,16,motor,45,207,1,15.918306730768919
5478,16,motor,45,207,2,4.225308349978096
5479,16,motor,45,207,3,2.3489783142285323
5480,16,motor,45,45,0,213.21454792610882
5481,16,motor,45,45,1,15.83785803245227
5482,16,motor,45,45,2,3.6529642800410485
5483,16,motor,45,45,3,0.39195263815549863
5484,16,motor,45,99,0,211.88547107966144
5485,16,motor,45,99,1,19.14264029576068
5486,16,motor,45,99,2,4.613013537730656
5487,16,motor,45,99,3,0.48861116995524806
5488,16,motor,99,153,0,211.88104455713722
5489,16,motor,99,153,1,19.195296469530373
5490,16,motor,99,153,2,7.256358436571541
5491,16,motor,99,153,3,0.4176125031418041
5492,16,motor,99,207,0,210.59421568317245
5493,16,motor,99,207,1,17.83684005787556
5494,16,motor,99,207,2,4.68414873175835
5495,16,motor,99,207,3,0.01474325862473208
5496,16,motor,99,45,0,208.8379794271934
5497,16,motor,99,45,1,15.873116650069456
5498,16,motor,99,45,2,7.558803571840413
5499,16,motor,99,45,3,0.5131590897684872
5500,16,motor,99,99,0,211.70575144442228
5501,16,motor,99,99,1,22.38683213844317
5502,16,motor,99,99,2,6.1175751451765805
5503,16,motor,99,99,3,0.06326213010976212
5504,16,v1,153,153,0,304.16209709189627
5505,16,v1,153,153,1,15.087071509065346
5506,16,v1,153,153,2,4.257579159724154
5507,16,v1,153,153,3,0.004694993164123806
5508,16,v1,153,207,0,323.16633423595783
5509,16,v1,153,207,1,16.95065807579374
5510,16,v1,153,207,2,5.037869207943157
5511,16,v1,153,207,3,0.02200624050216149
5512,16,v1,153,45,0,311.5219554116778
5513,16,v1,153,45,1,14.628807807798108
5514,16,v1,153,45,2,6.024498546029196
5515,16,v1,153,45,3,0.8297106587708231
5516,16,v1,153,99,0,311.3012136792364
5517,16,v1,153,99,1,14.101055663933064
5518,16,v1,153,99,2,5.418443378664836
5519,16,v1,153,99,3,0.3813762044086886
5520,16,v1,207,153,0,308.2160545988949
5521,16,v1,207,153,1,18.53188071711468
5522,16,v1,207,153,2,5.0087856840701654
5523,16,v1,207,153,3,0.17492291221641987
5524,16,v1,207,207,0,322.85273305550857
5525,16,v1,207,207,1,17.10144532330544
5526,16,v1,207,207,2,5.851039121197745
5527,16,v1,207,207,3,0.025202178862437252
5528,16,v1,207,45,0,307.48169840371196
5529,16,v1,207,45,1,17.290631175953273
5530,16,v1,207,45,2,4.45888630743648
5531,16,v1,207,45,3,0.32885888606272884
5532,16,v1,207,99,0,302.23741027979264
5533,16,v1,207,99,1,15.499018106719843
5534,16,v1,207,99,2,6.491460732647672
5535,16,v1,207,99,3,0.022086959311419185
5536,16,v1,45,153,0,299.6730839753615
5537,16,v1,45,153,1,14.24375891977869
5538,16,v1,45,153,2,8.074941958202109
5539,16,v1,45,153,3,3.074628331492647
5540,16,v1,45,207,0,318.9348064400703
5541,16,v1,45,207,1,15.956902586999126
5542,16,v1,45,207,2,10.225279035393495
5543,16,v1,45,207,3,1.4165291149950001
5544,16,v1,45,45,0,305.5131504824615
5545,16,v1,45,45,1,18.367501815614403
5546,16,v1,45,45,2,6.538377501300871
5547,16,v1,45,45,3,1.0413870348841492
5548,16,v1,45,99,0,305.49994444404206
5549,16,v1,45,99,1,17.455788882976734
5550,16,v1,45,99,2,7.574545012918831
5551,16,v1,45,99,3,1.6540202729351614
5552,16,v1,99,153,0,311.5970602459025
5553,16,v1,99,153,1,20.82685570873148
5554,16,v1,99,153,2,5.993678773279873
5555,16,v1,99,153,3,0.09689175275795284
5556,16,v1,99,207,0,326.6763574848417
5557,16,v1,99,207,1,20.57730709669636
5558,16,v1,99,207,2,3.414230486809352
5559,16,v1,99,207,3,5.1792798927641215e-05
5560,16,v1,99,45,0,311.7085316022792
5561,16,v1,99,45,1,17.2275411999264
5562,16,v1,99,45,2,5.104809438908858
5563,16,v1,99,45,3,0.324197965793978
5564,16,v1,99,99,0,306.1028508862636
5565,16,v1,99,99,1,17.996238008197555
5566,16,v1,99,99,2,4.876606272972149
5567,16,v1,99,99,3,0.005052524449079693
5568,16,sup_parietal,153,153,0,180.3261592844159
5569,16,sup_parietal,153,153,1,21.28897884953104
5570,16,sup_parietal,153,153,2,10.179788218115597
5571,16,sup_parietal,153,153,3,0.4853089661220999
5572,16,sup_parietal,153,207,0,176.0111752843289
5573,16,sup_parietal,153,207,1,20.03335313680469
5574,16,sup_parietal,153,207,2,6.304355504803183
5575,16,sup_parietal,153,207,3,0.18774311039118313
5576,16,sup_parietal,153,45,0,170.35193109860364
5577,16,sup_parietal,153,45,1,17.0116186533999
5578,16,sup_parietal,153,45,2,8.507589911716451
5579,16,sup_parietal,153,45,3,0.24908710949505675
5580,16,sup_parietal,153,99,0,177.55495186898634
5581,16,sup_parietal,153,99,1,18.103548832231546
5582,16,sup_parietal,153,99,2,5.144472369081333
5583,16,sup_parietal,153,99,3,0.10569916222997633
5584,16,sup_parietal,207,153,0,188.34190690617302
5585,16,sup_parietal,207,153,1,19.11798409040769
5586,16,sup_parietal,207,153,2,3.4755259790696558
5587,16,sup_parietal,207,153,3,0.14928758122785113
5588,16,sup_parietal,207,207,0,173.8082089826089
5589,16,sup_parietal,207,207,1,17.304985793367585
5590,16,sup_parietal,207,207,2,6.24291621555783
5591,16,sup_parietal,207,207,3,0.08908180808299287
5592,16,sup_parietal,207,45,0,183.9390237719
5593,16,sup_parietal,207,45,1,19.39630698951479
5594,16,sup_parietal,207,45,2,5.150597416418444
5595,16,sup_parietal,207,45,3,0.06147515364046413
5596,16,sup_parietal,207,99,0,182.5641962110624
5597,16,sup_parietal,207,99,1,18.592930024032917
5598,16,sup_parietal,207,99,2,4.648650710575167
5599,16,sup_parietal,207,99,3,0.4803304691579251
5600,16,sup_parietal,45,153,0,176.75165911509984
5601,16,sup_parietal,45,153,1,21.050553288809787
5602,16,sup_parietal,45,153,2,5.200552063586857
5603,16,sup_parietal,45,153,3,0.5234389160750297
5604,16,sup_parietal,45,207,0,174.26073502066694
5605,16,sup_parietal,45,207,1,19.793887129399874
5606,16,sup_parietal,45,207,2,6.899139603022945
5607,16,sup_parietal,45,207,3,0.9283985045694705
5608,16,sup_parietal,45,45,0,172.79036254126447
5609,16,sup_parietal,45,45,1,20.29766812835761
5610,16,sup_parietal,45,45,2,5.197340138505571
5611,16,sup_parietal,45,45,3,0.20509038287068326
5612,16,sup_parietal,45,99,0,177.98968955908632
5613,16,sup_parietal,45,99,1,21.79738553697482
5614,16,sup_parietal,45,99,2,4.369230752096767
5615,16,sup_parietal,45,99,3,0.5514217110045914
5616,16,sup_parietal,99,153,0,176.88828198765162
5617,16,sup_parietal,99,153,1,18.728283644200697
5618,16,sup_parietal,99,153,2,5.085294641007849
5619,16,sup_parietal,99,153,3,0.15734353060309092
5620,16,sup_parietal,99,207,0,175.78581936997304
5621,16,sup_parietal,99,207,1,19.25212890286326
5622,16,sup_parietal,99,207,2,4.339465371263213
5623,16,sup_parietal,99,207,3,0.4015347964393155
5624,16,sup_parietal,99,45,0,177.352328443289
5625,16,sup_parietal,99,45,1,17.793005713053923
5626,16,sup_parietal,99,45,2,6.476089707227564
5627,16,sup_parietal,99,45,3,0.04224920394487319
5628,16,sup_parietal,99,99,0,182.0171524231934
5629,16,sup_parietal,99,99,1,17.829834656537834
5630,16,sup_parietal,99,99,2,4.162463260524493
5631,16,sup_parietal,99,99,3,0.32582091454853956
5632,16,inf_parietal,153,153,0,209.6860604243215
5633,16,inf_parietal,153,153,1,20.71541830337181
5634,16,inf_parietal,153,153,2,7.215784010605953
5635,16,inf_parietal,153,153,3,0.5923448203246188
5636,16,inf_parietal,153,207,0,201.58701454926148
5637,16,inf_parietal,153,207,1,18.02219002814892
5638,16,inf_parietal,153,207,2,4.41787750493566
5639,16,inf_parietal,153,207,3,0.3595536545321305
5640,16,inf_parietal,153,45,0,206.6310380216792
5641,16,inf_parietal,153,45,1,21.524368613875215
5642,16,inf_parietal,153,45,2,6.662751053214786
5643,16,inf_parietal,153,45,3,0.2741668024606799
5644,16,inf_parietal,153,99,0,205.23883336343417
5645,16,inf_parietal,153,99,1,14.52405957403937
5646,16,inf_parietal,153,99,2,5.892580207361187
5647,16,inf_parietal,153,99,3,0.9301973702356128
5648,16,inf_parietal,207,153,0,213.4491194233319
5649,16,inf_parietal,207,153,1,12.319259453237652
5650,16,inf_parietal,207,153,2,4.645936883586741
5651,16,inf_parietal,207,153,3,1.186206519589827
5652,16,inf_parietal,207,207,0,207.83790872318693
5653,16,inf_parietal,207,207,1,15.478883527277322
5654,16,inf_parietal,207,207,2,4.845025763134508
5655,16,inf_parietal,207,207,3,0.23751880885500073
5656,16,inf_parietal,207,45,0,215.00366774968325
5657,16,inf_parietal,207,45,1,18.14892520178325
5658,16,inf_parietal,207,45,2,7.079227081376583
5659,16,inf_parietal,207,45,3,0.5211793529124709
5660,16,inf_parietal,207,99,0,201.8325142869486
5661,16,inf_parietal,207,99,1,13.464921574864796
5662,16,inf_parietal,207,99,2,5.444229984380315
5663,16,inf_parietal,207,99,3,0.21754758492384654
5664,16,inf_parietal,45,153,0,221.67176961394924
5665,16,inf_parietal,45,153,1,17.703774108555375
5666,16,inf_parietal,45,153,2,6.81230117866901
5667,16,inf_parietal,45,153,3,0.780617832740646
5668,16,inf_parietal,45,207,0,208.1781969848424
5669,16,inf_parietal,45,207,1,18.09727612448456
5670,16,inf_parietal,45,207,2,3.6807392250006354
5671,16,inf_parietal,45,207,3,0.9430582971742636
5672,16,inf_parietal,45,45,0,210.97679579871263
5673,16,inf_parietal,45,45,1,18.60496278124056
5674,16,inf_parietal,45,45,2,7.723348410770882
5675,16,inf_parietal,45,45,3,0.25762860401785126
5676,16,inf_parietal,45,99,0,210.29861710300202
5677,16,inf_parietal,45,99,1,15.683256535753976
5678,16,inf_parietal,45,99,2,7.330092269798733
5679,16,inf_parietal,45,99,3,1.549570013773276
5680,16,inf_parietal,99,153,0,203.26456573123994
5681,16,inf_parietal,99,153,1,14.262744305937657
5682,16,inf_parietal,99,153,2,4.620931222024559
5683,16,inf_parietal,99,153,3,0.319657824949137
5684,16,inf_parietal,99,207,0,209.62118139927207
5685,16,inf_parietal,99,207,1,14.60483569211924
5686,16,inf_parietal,99,207,2,6.710375330300469
5687,16,inf_parietal,99,207,3,0.05196333383431989
5688,16,inf_parietal,99,45,0,206.4743584913898
5689,16,inf_parietal,99,45,1,13.67283231539157
5690,16,inf_parietal,99,45,2,9.158136925317477
5691,16,inf_parietal,99,45,3,0.002461673206355819
5692,16,inf_parietal,99,99,0,203.11203479794685
5693,16,inf_parietal,99,99,1,16.778949453038734
5694,16,inf_parietal,99,99,2,10.146951463638748
5695,16,inf_parietal,99,99,3,0.00813984862599737
5696,16,v5,153,153,0,89.46252970634767
5697,16,v5,153,153,1,21.825069136720657
5698,16,v5,153,153,2,7.341473215495286
5699,16,v5,153,153,3,0.211806865233219
5700,16,v5,153,207,0,85.1680365846837
5701,16,v5,153,207,1,21.66166166218192
5702,16,v5,153,207,2,10.619479209508787
5703,16,v5,153,207,3,1.3591537532770672
5704,16,v5,153,45,0,85.7725395101526
5705,16,v5,153,45,1,19.43251019954133
5706,16,v5,153,45,2,8.794097793882948
5707,16,v5,153,45,3,0.28697647427679795
5708,16,v5,153,99,0,87.61895038757906
5709,16,v5,153,99,1,21.710279080430055
5710,16,v5,153,99,2,9.53172851012948
5711,16,v5,153,99,3,0.7312250367061278
5712,16,v5,207,153,0,92.99283793802925
5713,16,v5,207,153,1,20.09607773572207
5714,16,v5,207,153,2,5.7563725787879525
5715,16,v5,207,153,3,0.12218950192468697
5716,16,v5,207,207,0,79.91217022456712
5717,16,v5,207,207,1,24.253644782923736
5718,16,v5,207,207,2,6.448933279065632
5719,16,v5,207,207,3,0.001979387837108826
5720,16,v5,207,45,0,92.53073908541305
5721,16,v5,207,45,1,21.38249132631335
5722,16,v5,207,45,2,5.068923515579922
5723,16,v5,207,45,3,0.21447102928564177
5724,16,v5,207,99,0,82.35933134552249
5725,16,v5,207,99,1,23.25806724761129
5726,16,v5,207,99,2,4.955151551138858
5727,16,v5,207,99,3,0.0014572677658017952
5728,16,v5,45,153,0,78.48412459164778
5729,16,v5,45,153,1,21.087482708465902
5730,16,v5,45,153,2,7.499782639068665
5731,16,v5,45,153,3,0.09749661383791136
5732,16,v5,45,207,0,78.24393699376276
5733,16,v5,45,207,1,17.358834224279455
5734,16,v5,45,207,2,7.140792652886239
5735,16,v5,45,207,3,1.8385698757344078
5736,16,v5,45,45,0,81.76091197076602
5737,16,v5,45,45,1,20.12449059976764
5738,16,v5,45,45,2,5.6647917049053484
5739,16,v5,45,45,3,1.030187791120289
5740,16,v5,45,99,0,78.35655381538486
5741,16,v5,45,99,1,18.18700355970845
5742,16,v5,45,99,2,4.322736920536293
5743,16,v5,45,99,3,2.10878078265834
5744,16,v5,99,153,0,86.17731510789474
5745,16,v5,99,153,1,19.808927402252074
5746,16,v5,99,153,2,5.634303366599228
5747,16,v5,99,153,3,0.665487801728026
5748,16,v5,99,207,0,85.49911560204117
5749,16,v5,99,207,1,21.959066533736156
5750,16,v5,99,207,2,5.744467711107339
5751,16,v5,99,207,3,0.3712443451551385
5752,16,v5,99,45,0,81.25199429271964
5753,16,v5,99,45,1,20.805610839557957
5754,16,v5,99,45,2,6.395003236214224
5755,16,v5,99,45,3,0.52606998295874
5756,16,v5,99,99,0,83.26034219385572
5757,16,v5,99,99,1,28.207839037720905
5758,16,v5,99,99,2,6.8629507498664335
5759,16,v5,99,99,3,0.2738085479947446
5760,17,premotor,153,153,0,501.8904358652859
5761,17,premotor,153,153,1,13.901714743777644
5762,17,premotor,153,153,2,5.858836893534164
5763,17,premotor,153,153,3,0.4603577210300286
5764,17,premotor,153,207,0,520.0922959462027
5765,17,premotor,153,207,1,14.929257491084805
5766,17,premotor,153,207,2,4.781044065693466
5767,17,premotor,153,207,3,
5768,17,premotor,153,45,0,497.20755419440724
5769,17,premotor,153,45,1,13.475851733181585
5770,17,premotor,153,45,2,4.7450962952949
5771,17,premotor,153,45,3,0.522243352902581
5772,17,premotor,153,99,0,485.7473906105901
5773,17,premotor,153,99,1,18.914531230266757
5774,17,premotor,153,99,2,4.914210746393323
5775,17,premotor,153,99,3,0.010322582005531045
5776,17,premotor,207,153,0,507.68673432452636
5777,17,premotor,207,153,1,17.11220899084337
5778,17,premotor,207,153,2,4.010663788925663
5779,17,premotor,207,153,3,0.37761653878126333
5780,17,premotor,207,207,0,522.8126665373347
5781,17,premotor,207,207,1,12.147151793226922
5782,17,premotor,207,207,2,7.080256632165698
5783,17,premotor,207,207,3,
5784,17,premotor,207,45,0,501.9094108654256
5785,17,premotor,207,45,1,15.444034064779515
5786,17,premotor,207,45,2,3.990814012487347
5787,17,premotor,207,45,3,0.3040198036043297
5788,17,premotor,207,99,0,484.1129765192935
5789,17,premotor,207,99,1,14.117450517103777
5790,17,premotor,207,99,2,7.962564511755074
5791,17,premotor,207,99,3,0.2724428799463072
5792,17,premotor,45,153,0,509.7224612416341
5793,17,premotor,45,153,1,18.385038269249893
5794,17,premotor,45,153,2,7.63354272742937
5795,17,premotor,45,153,3,0.06503482689227036
5796,17,premotor,45,207,0,528.0334848473906
5797,17,premotor,45,207,1,14.741968453587896
5798,17,premotor,45,207,2,3.524882216048157
5799,17,premotor,45,207,3,
5800,17,premotor,45,45,0,515.5651807970942
5801,17,premotor,45,45,1,16.862410711835636
5802,17,premotor,45,45,2,5.269955418656562
5803,17,premotor,45,45,3,0.544637039125446
5804,17,premotor,45,99,0,489.5279805475918
5805,17,premotor,45,99,1,10.669373181102705
5806,17,premotor,45,99,2,4.669225883725373
5807,17,premotor,45,99,3,0.2275688734026049
5808,17,premotor,99,153,0,506.6035980873803
5809,17,premotor,99,153,1,20.46316513991295
5810,17,premotor,99,153,2,5.390295210283055
5811,17,premotor,99,153,3,0.3618520193778095
5812,17,premotor,99,207,0,529.5941812724693
5813,17,premotor,99,207,1,17.946904060231013
5814,17,premotor,99,207,2,2.9986497240054377
5815,17,premotor,99,207,3,0.08556495265784425
5816,17,premotor,99,45,0,507.9950677572668
5817,17,premotor,99,45,1,17.61229366729677
5818,17,premotor,99,45,2,5.344795498350239
5819,17,premotor,99,45,3,2.223746548072999
5820,17,premotor,99,99,0,493.7169817483084
5821,17,premotor,99,99,1,12.196011204112548
5822,17,premotor,99,99,2,3.212664661886586
5823,17,premotor,99,99,3,2.4075945765643776
5824,17,motor,153,153,0,210.04567673006255
5825,17,motor,153,153,1,16.915919286522335
5826,17,motor,153,153,2,5.349130782683458
5827,17,motor,153,153,3,0.28491319485817757
5828,17,motor,153,207,0,214.9157313568184
5829,17,motor,153,207,1,17.87488150972612
5830,17,motor,153,207,2,7.142110567592896
5831,17,motor,153,207,3,0.7852729232227704
5832,17,motor,153,45,0,221.33769039859783
5833,17,motor,153,45,1,17.452241722149303
5834,17,motor,153,45,2,4.983848189033649
5835,17,motor,153,45,3,0.1990970452038035
5836,17,motor,153,99,0,213.69596440458287
5837,17,motor,153,99,1,13.713103202036326
5838,17,motor,153,99,2,5.581493335270732
5839,17,motor,153,99,3,1.0607750586843019
5840,17,motor,207,153,0,210.70396857610524
5841,17,motor,207,153,1,15.326754652289102
5842,17,motor,207,153,2,5.64885407525319
5843,17,motor,207,153,3,0.04348728961810988
5844,17,motor,207,207,0,224.74499834378636
5845,17,motor,207,207,1,16.936354016065202
5846,17,motor,207,207,2,6.203403767389711
5847,17,motor,207,207,3,1.4224814769764207
5848,17,motor,207,45,0,219.63223259367754
5849,17,motor,207,45,1,16.402313346366345
5850,17,motor,207,45,2,3.0700951819666615
5851,17,motor,207,45,3,0.6831605081293164
5852,17,motor,207,99,0,215.33175579789923
5853,17,motor,207,99,1,14.937243035971296
5854,17,motor,207,99,2,3.5788445020104778
5855,17,motor,207,99,3,0.045140436796792034
5856,17,motor,45,153,0,209.5600266566941
5857,17,motor,45,153,1,15.24836444719037
5858,17,motor,45,153,2,5.419724246309685
5859,17,motor,45,153,3,0.185456454080747
5860,17,motor,45,207,0,224.0001107197232
5861,17,motor,45,207,1,15.814843730494076
5862,17,motor,45,207,2,7.332002244525657
5863,17,motor,45,207,3,0.8340231722882265
5864,17,motor,45,45,0,230.79143549299414
5865,17,motor,45,45,1,19.78822216221159
5866,17,motor,45,45,2,6.5275129374184235
5867,17,motor,45,45,3,0.17171345182383735
5868,17,motor,45,99,0,216.84042334959787
5869,17,motor,45,99,1,16.905425374972417
5870,17,motor,45,99,2,4.489033858455688
5871,17,motor,45,99,3,0.5493000559438268
5872,17,motor,99,153,0,210.911552637431
5873,17,motor,99,153,1,15.769061462051173
5874,17,motor,99,153,2,5.132965398306249
5875,17,motor,99,153,3,0.0806995311261477
5876,17,motor,99,207,0,229.14904849049464
5877,17,motor,99,207,1,14.777278571311115
5878,17,motor,99,207,2,6.379003903474246
5879,17,motor,99,207,3,0.530980346981636
5880,17,motor,99,45,0,228.41247158325845
5881,17,motor,99,45,1,18.19725417464039
5882,17,motor,99,45,2,4.570953897812478
5883,17,motor,99,45,3,0.007706392473529167
5884,17,motor,99,99,0,217.28719097210399
5885,17,motor,99,99,1,11.906563157875421
5886,17,motor,99,99,2,5.822247773865666
5887,17,motor,99,99,3,0.08151838953289953
5888,17,v1,153,153,0,322.9825530612611
5889,17,v1,153,153,1,20.001821502575805
5890,17,v1,153,153,2,4.713603947406784
5891,17,v1,153,153,3,0.002194826289865892
5892,17,v1,153,207,0,313.0837356602219
5893,17,v1,153,207,1,19.988735157049085
5894,17,v1,153,207,2,4.303715056990338
5895,17,v1,153,207,3,1.2777064975067582
5896,17,v1,153,45,0,313.31054816012113
5897,17,v1,153,45,1,14.73246761465131
5898,17,v1,153,45,2,4.299114072809302
5899,17,v1,153,45,3,1.0384703378706004
5900,17,v1,153,99,0,332.4006809333933
5901,17,v1,153,99,1,17.03587986269963
5902,17,v1,153,99,2,5.072090678551881
5903,17,v1,153,99,3,1.7391637301587546
5904,17,v1,207,153,0,326.38672773821565
5905,17,v1,207,153,1,16.375133270478127
5906,17,v1,207,153,2,5.736297825918912
5907,17,v1,207,153,3,0.9314586509615363
5908,17,v1,207,207,0,312.51267817118554
5909,17,v1,207,207,1,11.48326514337122
5910,17,v1,207,207,2,5.7703000137726
5911,17,v1,207,207,3,0.2877968101674183
5912,17,v1,207,45,0,325.61954754803094
5913,17,v1,207,45,1,13.463844466093592
5914,17,v1,207,45,2,5.640056799932602
5915,17,v1,207,45,3,0.4422594186089641
5916,17,v1,207,99,0,339.00010102775485
5917,17,v1,207,99,1,12.91048815923785
5918,17,v1,207,99,2,5.517394751794116
5919,17,v1,207,99,3,0.5877860896956322
5920,17,v1,45,153,0,325.06776516143583
5921,17,v1,45,153,1,15.071606830583223
5922,17,v1,45,153,2,7.872080416766854
5923,17,v1,45,153,3,0.2602042580611368
5924,17,v1,45,207,0,317.63621409948973
5925,17,v1,45,207,1,13.663845963925656
5926,17,v1,45,207,2,6.388334710862046
5927,17,v1,45,207,3,0.6994975266342054
5928,17,v1,45,45,0,320.347796296424
5929,17,v1,45,45,1,17.336139545329978
5930,17,v1,45,45,2,6.309983763761304
5931,17,v1,45,45,3,0.8198644721263864
5932,17,v1,45,99,0,335.50506157856927
5933,17,v1,45,99,1,15.110447052020564
5934,17,v1,45,99,2,8.2742682333847
5935,17,v1,45,99,3,0.6142561278073317
5936,17,v1,99,153,0,338.9292367624802
5937,17,v1,99,153,1,17.754884348264717
5938,17,v1,99,153,2,7.836565882566001
