,Participants,Masks,Straight Direction,Rotate Direction,Correlation
1250,15,premotor,153,45,-0.0035013952968427657
1251,15,premotor,153,99,0.029610356524802556
1252,15,premotor,207,153,0.00235641326131668
1253,15,premotor,207,207,0.02922049705616027
1254,15,premotor,207,45,-0.005599358432953925
1255,15,premotor,207,99,-0.012773166244683604
1256,15,premotor,45,153,-0.0007129227162941832
1257,15,premotor,45,207,0.018778873048434067
1258,15,premotor,45,45,-0.04360243561171684
1259,15,premotor,45,99,0.01104278360143228
1260,15,premotor,99,153,-0.0003921301840834508
1261,15,premotor,99,207,-0.0146397392885364
1262,15,premotor,99,45,0.0402052059800201
1263,15,premotor,99,99,-0.026175931134603845
1264,15,motor,153,153,0.025398934371778918
1265,15,motor,153,207,-0.04686982756881379
1266,15,motor,153,45,0.014436781728202416
1267,15,motor,153,99,-0.009901691019806718
1268,15,motor,207,153,-0.023415744949978022
1269,15,motor,207,207,0.004404558184742932
1270,15,motor,207,45,0.034345565432253464
1271,15,motor,207,99,0.010024122975512716
1272,15,motor,45,153,0.0022472567222906192
1273,15,motor,45,207,0.056057529623633605
1274,15,motor,45,45,-0.013763281216528162
1275,15,motor,45,99,-0.06560517045399314
1276,15,motor,99,153,-0.003474276780697094
1277,15,motor,99,207,-9.981529635567227e-05
1278,15,motor,99,45,-0.002430953389422494
1279,15,motor,99,99,0.020657038993308355
1280,15,v1,153,153,-0.048943575608610825
1281,15,v1,153,207,0.028267964339687375
1282,15,v1,153,45,-0.02053871734050073
1283,15,v1,153,99,0.047485142800866416
1284,15,v1,207,153,0.06406143509517964
1285,15,v1,207,207,-0.08696130434854235
1286,15,v1,207,45,0.016407693992072356
1287,15,v1,207,99,-0.046593143609378954
1288,15,v1,45,153,-0.02610161778411083
1289,15,v1,45,207,0.033311841035417455
1290,15,v1,45,45,-0.010213849709458031
1291,15,v1,45,99,0.03601404119769997
1292,15,v1,99,153,0.023819646750324885
1293,15,v1,99,207,0.008492067777581047
1294,15,v1,99,45,0.0034141150616630546
1295,15,v1,99,99,-0.02106656068390153
1296,15,sup_parietal,153,153,0.084873954430823
1297,15,sup_parietal,153,207,0.028491278868954143
1298,15,sup_parietal,153,45,-0.07776494761548675
1299,15,sup_parietal,153,99,-0.05991341199906754
1300,15,sup_parietal,207,153,0.013640023248700223
1301,15,sup_parietal,207,207,0.04502958708217583
1302,15,sup_parietal,207,45,-0.04389299555360842
1303,15,sup_parietal,207,99,-0.03282886060451385
1304,15,sup_parietal,45,153,-0.015115456560722107
1305,15,sup_parietal,45,207,-0.0506062676818723
1306,15,sup_parietal,45,45,-0.00669175475506662
1307,15,sup_parietal,45,99,0.04726890132818491
1308,15,sup_parietal,99,153,-0.026985428854922396
1309,15,sup_parietal,99,207,-0.015616395068340512
1310,15,sup_parietal,99,45,0.08522353383709343
1311,15,sup_parietal,99,99,0.01201107598852614
1312,15,inf_parietal,153,153,0.012203290021033302
1313,15,inf_parietal,153,207,0.04847144760630054
1314,15,inf_parietal,153,45,-0.06905691265089431
1315,15,inf_parietal,153,99,0.04231585566613731
1316,15,inf_parietal,207,153,-0.055103613111552784
1317,15,inf_parietal,207,207,-0.02246110912763832
1318,15,inf_parietal,207,45,0.08309897914675239
1319,15,inf_parietal,207,99,-0.011663910928482832
1320,15,inf_parietal,45,153,-0.0031593583131952555
1321,15,inf_parietal,45,207,0.03879607110139797
1322,15,inf_parietal,45,45,-0.08563333303250034
1323,15,inf_parietal,45,99,-0.00010659603557064412
1324,15,inf_parietal,99,153,0.03424181176652673
1325,15,inf_parietal,99,207,-0.04355721065671504
1326,15,inf_parietal,99,45,0.04913412274599978
1327,15,inf_parietal,99,99,-0.02807700542996113
1328,15,v5,153,153,-0.01582325422714534
1329,15,v5,153,207,0.05982536934110695
1330,15,v5,153,45,0.05439902270053951
1331,15,v5,153,99,-0.004003337098259646
1332,15,v5,207,153,-0.05642259893034694
1333,15,v5,207,207,0.03064798149312853
1334,15,v5,207,45,-0.01083572358478705
1335,15,v5,207,99,0.024681245760854502
1336,15,v5,45,153,0.03941380470566995
1337,15,v5,45,207,-0.12172810503351197
1338,15,v5,45,45,-0.0972375236756335
1339,15,v5,45,99,0.08156898809419431
1340,15,v5,99,153,0.00595792621378969
1341,15,v5,99,207,0.04260236305107292
1342,15,v5,99,45,0.03281953143106786
1343,15,v5,99,99,-0.09009951533247268
1344,16,premotor,153,153,-0.009480537044296694
1345,16,premotor,153,207,-0.04264249969146282
1346,16,premotor,153,45,0.021295889642105274
1347,16,premotor,153,99,0.032904806238184134
1348,16,premotor,207,153,0.008474982522592149
1349,16,premotor,207,207,0.03781336006773185
1350,16,premotor,207,45,-0.03155400995687867
1351,16,premotor,207,99,-0.011155586537095955
1352,16,premotor,45,153,0.01420033327545365
1353,16,premotor,45,207,0.00044715690912857167
1354,16,premotor,45,45,-0.010003825806490452
1355,16,premotor,45,99,-0.015555779164119482
1356,16,premotor,99,153,-0.0017750403528397438
1357,16,premotor,99,207,0.0015658138210828633
1358,16,premotor,99,45,0.01898230732795847
1359,16,premotor,99,99,-0.009590474170713337
1360,16,motor,153,153,-0.005033085979446347
1361,16,motor,153,207,0.045110464595374294
1362,16,motor,153,45,0.012696560102169883
1363,16,motor,153,99,-0.055893943472391995
1364,16,motor,207,153,0.030819107434376988
1365,16,motor,207,207,-0.045495892500236015
1366,16,motor,207,45,0.014420892632080497
1367,16,motor,207,99,-0.006028695749187903
1368,16,motor,45,153,0.056621680138465434
1369,16,motor,45,207,0.0065536691971063085
1370,16,motor,45,45,0.006137141067711896
1371,16,motor,45,99,-0.07299234645034308
1372,16,motor,99,153,-0.07894967459759447
1373,16,motor,99,207,-0.009208129155489854
1374,16,motor,99,45,-0.03950477296720627
1375,16,motor,99,99,0.13863082235189259
1376,16,v1,153,153,-0.008773018426994546
1377,16,v1,153,207,-0.012845207243058035
1378,16,v1,153,45,0.006167395712825924
1379,16,v1,153,99,0.02498940674006251
1380,16,v1,207,153,-0.0050247462092894
1381,16,v1,207,207,-0.04916005371904002
1382,16,v1,207,45,0.07528907458986095
1383,16,v1,207,99,-0.04909620638580705
1384,16,v1,45,153,-0.007935310557457172
1385,16,v1,45,207,0.11288830449451304
1386,16,v1,45,45,-0.12967606752688848
1387,16,v1,45,99,0.020185651328902363
1388,16,v1,99,153,0.0031928787165493655
1389,16,v1,99,207,-0.07086658053116668
1390,16,v1,99,45,0.059624946990527186
1391,16,v1,99,99,0.01849114284696985
1392,16,sup_parietal,153,153,0.15763619556344893
1393,16,sup_parietal,153,207,-0.047219405711258045
1394,16,sup_parietal,153,45,-0.12055423397429324
1395,16,sup_parietal,153,99,0.03375392683612013
1396,16,sup_parietal,207,153,-0.04219546192009811
1397,16,sup_parietal,207,207,-0.03140278045282885
1398,16,sup_parietal,207,45,0.04745204104059875
1399,16,sup_parietal,207,99,0.01442627088146995
1400,16,sup_parietal,45,153,0.006617178668631887
1401,16,sup_parietal,45,207,0.03732197101426228
1402,16,sup_parietal,45,45,0.011349455572834542
1403,16,sup_parietal,45,99,-0.08648495417949664
1404,16,sup_parietal,99,153,-0.0834077195295137
1405,16,sup_parietal,99,207,0.05915444162251014
1406,16,sup_parietal,99,45,0.036334084862516706
1407,16,sup_parietal,99,99,0.0251724134928841
1408,16,inf_parietal,153,153,0.030044588734382354
1409,16,inf_parietal,153,207,0.039752220074423944
1410,16,inf_parietal,153,45,0.005625049170807443
1411,16,inf_parietal,153,99,-0.06421405552902501
1412,16,inf_parietal,207,153,-0.06376041405646937
1413,16,inf_parietal,207,207,0.0592582158279487
1414,16,inf_parietal,207,45,-0.021203308863987868
1415,16,inf_parietal,207,99,0.00999096391924191
1416,16,inf_parietal,45,153,0.01535647625203804
1417,16,inf_parietal,45,207,-0.018418767906181875
1418,16,inf_parietal,45,45,0.007641469599811615
1419,16,inf_parietal,45,99,-0.0023450007550674737
1420,16,inf_parietal,99,153,0.03344658137490568
1421,16,inf_parietal,99,207,-0.08600536789016722
1422,16,inf_parietal,99,45,-0.007162865953695098
1423,16,inf_parietal,99,99,0.05777344812591241
1424,16,v5,153,153,-0.0686104591981658
1425,16,v5,153,207,-0.035920523439848306
1426,16,v5,153,45,0.005247727138743403
1427,16,v5,153,99,0.0782641167302899
1428,16,v5,207,153,0.052967978512370915
1429,16,v5,207,207,-0.04134384185435516
1430,16,v5,207,45,0.03651347367104152
1431,16,v5,207,99,-0.02775743755240493
1432,16,v5,45,153,0.002232326041584968
1433,16,v5,45,207,0.03388916567193694
1434,16,v5,45,45,-0.14749841849034395
1435,16,v5,45,99,0.07996689808644669
1436,16,v5,99,153,0.016462180064165895
1437,16,v5,99,207,0.028002653104251617
1438,16,v5,99,45,0.05507384762575711
1439,16,v5,99,99,-0.07470202910006084
1440,17,premotor,153,153,0.029549432424196807
1441,17,premotor,153,207,0.013398669626348843
1442,17,premotor,153,45,-0.05167664079288782
1443,17,premotor,153,99,0.0012536470737570934
1444,17,premotor,207,153,-0.017962548954195922
1445,17,premotor,207,207,-0.009043857054271456
1446,17,premotor,207,45,0.04667013049491597
1447,17,premotor,207,99,-0.015634711892589043
1448,17,premotor,45,153,-0.005270482947398434
1449,17,premotor,45,207,-0.009594050535009467
1450,17,premotor,45,45,-0.004004395014561591
1451,17,premotor,45,99,0.01775464288091693
1452,17,premotor,99,153,0.003506660962068678
1453,17,premotor,99,207,0.007718356651525031
1454,17,premotor,99,45,-0.005919660884593237
1455,17,premotor,99,99,-0.001324367276851447
1456,17,motor,153,153,0.05847372556986531
1457,17,motor,153,207,0.06322833078714699
1458,17,motor,153,45,-0.09237918113820795
1459,17,motor,153,99,-0.051102854009797485
1460,17,motor,207,153,-0.09262009406777971
1461,17,motor,207,207,-0.0077440202585858705
1462,17,motor,207,45,0.09531022910308204
1463,17,motor,207,99,0.019904742506597378
1464,17,motor,45,153,0.05099676770758888
1465,17,motor,45,207,-0.08774099519925369
1466,17,motor,45,45,-0.00041141449937684253
1467,17,motor,45,99,0.03435159929312068
1468,17,motor,99,153,-0.02143700453576923
1469,17,motor,99,207,0.006180547664954845
1470,17,motor,99,45,0.035580558444127504
1471,17,motor,99,99,-0.021936644494304103
1472,17,v1,153,153,-0.1874651117223897
1473,17,v1,153,207,0.03936804225035109
1474,17,v1,153,45,0.06434903177142907
1475,17,v1,153,99,0.07323433659170114
1476,17,v1,207,153,0.003881163344134627
1477,17,v1,207,207,-0.17883440342388096
1478,17,v1,207,45,0.0637718961898945
1479,17,v1,207,99,0.1057612964044329
1480,17,v1,45,153,0.11406948129377506
1481,17,v1,45,207,0.029811164250247196
1482,17,v1,45,45,-0.271887189578659
1483,17,v1,45,99,0.13018711842362965
1484,17,v1,99,153,0.09505002069892904
1485,17,v1,99,207,0.10600015584984748
1486,17,v1,99,45,0.12929337418777054
1487,17,v1,99,99,-0.32065526822175217
1488,17,sup_parietal,153,153,-0.015555701658073021
1489,17,sup_parietal,153,207,-0.020366870329560936
1490,17,sup_parietal,153,45,0.09359141095157389
1491,17,sup_parietal,153,99,-0.08286196799322455
1492,17,sup_parietal,207,153,-0.006968455148677251
1493,17,sup_parietal,207,207,-0.06995919435258191
1494,17,sup_parietal,207,45,-0.06450777276521262
1495,17,sup_parietal,207,99,0.16900491435304343
1496,17,sup_parietal,45,153,0.05874626835079839
1497,17,sup_parietal,45,207,0.06114626910093836
1498,17,sup_parietal,45,45,-0.07718253195708581
1499,17,sup_parietal,45,99,-0.04493537799941535
1500,17,sup_parietal,99,153,-0.03471028682394253
1501,17,sup_parietal,99,207,0.04496604833597307
1502,17,sup_parietal,99,45,-0.040259161595377256
1503,17,sup_parietal,99,99,0.022556017712986473
1504,17,inf_parietal,153,153,0.01906769716510405
1505,17,inf_parietal,153,207,0.009303461805676956
1506,17,inf_parietal,153,45,-0.018404351584685966
1507,17,inf_parietal,153,99,-0.013069723591126847
1508,17,inf_parietal,207,153,-0.02585611977785906
1509,17,inf_parietal,207,207,-0.06967969511722656
1510,17,inf_parietal,207,45,-0.011568901426342941
1511,17,inf_parietal,207,99,0.09942866978478672
1512,17,inf_parietal,45,153,-0.01610584201838326
1513,17,inf_parietal,45,207,0.02513909930037458
1514,17,inf_parietal,45,45,0.03804773228489457
1515,17,inf_parietal,45,99,-0.03274801977901944
1516,17,inf_parietal,99,153,0.007776122397573158
1517,17,inf_parietal,99,207,0.02307179499627752
1518,17,inf_parietal,99,45,0.03162018773411269
1519,17,inf_parietal,99,99,-0.05780584438106101
1520,17,v5,153,153,-0.014526770680862621
1521,17,v5,153,207,0.03966416802002096
1522,17,v5,153,45,0.15564215519955177
1523,17,v5,153,99,-0.13963173703967735
1524,17,v5,207,153,0.025493804121845973
1525,17,v5,207,207,-0.1024371731411751
1526,17,v5,207,45,-0.013681966218722683
1527,17,v5,207,99,0.11704880937405981
1528,17,v5,45,153,-0.019471168305430345
1529,17,v5,45,207,-0.09080100291655807
1530,17,v5,45,45,0.02078659017636575
1531,17,v5,45,99,0.029522923137417244
1532,17,v5,99,153,0.024010043062863737
1533,17,v5,99,207,0.17187840582470995
1534,17,v5,99,45,-0.2761365072949226
1535,17,v5,99,99,0.054830605802295984
1536,18,premotor,153,153,-0.031568936401167834
1537,18,premotor,153,207,-0.06400112252840548
1538,18,premotor,153,45,0.02239077199919666
1539,18,premotor,153,99,0.06985994360957208
1540,18,premotor,207,153,0.014875010777695203
1541,18,premotor,207,207,0.05575623724587304
1542,18,premotor,207,45,-0.020946079373220586
1543,18,premotor,207,99,-0.05105402716772348
1544,18,premotor,45,153,0.020322686921020752
1545,18,premotor,45,207,0.053746564353618076
1546,18,premotor,45,45,-0.029207831266366537
1547,18,premotor,45,99,-0.046161176961831495
1548,18,premotor,99,153,0.0004953662047053726
1549,18,premotor,99,207,-0.04999075393755079
1550,18,premotor,99,45,0.024798860608362047
1551,18,premotor,99,99,0.03076985839530438
1552,18,motor,153,153,0.07704308435627916
1553,18,motor,153,207,-0.11143971886549316
1554,18,motor,153,45,0.032775428373610076
1555,18,motor,153,99,0.017215396736758405
1556,18,motor,207,153,-0.02631125215640593
1557,18,motor,207,207,0.07228837973279546
1558,18,motor,207,45,-0.015865241175436386
1559,18,motor,207,99,-0.03879894435026417
1560,18,motor,45,153,-0.0038606183803609143
1561,18,motor,45,207,0.05008763345275423
1562,18,motor,45,45,-0.02298656876711124
1563,18,motor,45,99,-0.007590333942164476
1564,18,motor,99,153,-0.02633539661947852
1565,18,motor,99,207,-0.017652434540972255
1566,18,motor,99,45,-0.005568452406510403
1567,18,motor,99,99,0.03025613662730227
1568,18,v1,153,153,-0.21264626071929982
1569,18,v1,153,207,0.02759515892627363
1570,18,v1,153,45,0.11143114226946393
1571,18,v1,153,99,0.07752122952261174
1572,18,v1,207,153,0.05982530258355326
1573,18,v1,207,207,-0.06256940717389894
1574,18,v1,207,45,-0.01384064192257842
1575,18,v1,207,99,0.006349136706499238
1576,18,v1,45,153,0.11253374830873761
1577,18,v1,45,207,0.055446343256514735
1578,18,v1,45,45,-0.22099346326845204
1579,18,v1,45,99,0.056798165501381906
1580,18,v1,99,153,0.0520564866570463
1581,18,v1,99,207,-0.028459869902872255
1582,18,v1,99,45,0.12101128695912103
1583,18,v1,99,99,-0.14042721194992797
1584,18,sup_parietal,153,153,0.03732285222895472
1585,18,sup_parietal,153,207,0.023282451827290454
1586,18,sup_parietal,153,45,0.040554512493734006
1587,18,sup_parietal,153,99,-0.09573619658692983
1588,18,sup_parietal,207,153,0.12468655963748404
1589,18,sup_parietal,207,207,0.014307295304065671
1590,18,sup_parietal,207,45,-0.12793669256876347
1591,18,sup_parietal,207,99,-0.01132795811329301
1592,18,sup_parietal,45,153,-0.037231947616433336
1593,18,sup_parietal,45,207,0.08230106205848439
1594,18,sup_parietal,45,45,-0.006684472908590781
1595,18,sup_parietal,45,99,0.015192966440917742
1596,18,sup_parietal,99,153,-0.11075211563360758
1597,18,sup_parietal,99,207,-0.09814310819545352
1598,18,sup_parietal,99,45,0.09279197533559436
1599,18,sup_parietal,99,99,0.07245095579024874
1600,18,inf_parietal,153,153,0.011516865613395613
1601,18,inf_parietal,153,207,-0.06182629337391647
1602,18,inf_parietal,153,45,-0.008817669712717538
1603,18,inf_parietal,153,99,0.04602127935670163
1604,18,inf_parietal,207,153,-0.015627363443364784
1605,18,inf_parietal,207,207,0.05812365861447053
1606,18,inf_parietal,207,45,0.01611411520949258
1607,18,inf_parietal,207,99,-0.036527795178036594
1608,18,inf_parietal,45,153,0.029242379048659596
1609,18,inf_parietal,45,207,0.03934474557761413
1610,18,inf_parietal,45,45,-0.038839458841785385
1611,18,inf_parietal,45,99,-0.04324064897425523
1612,18,inf_parietal,99,153,-0.01144622281998043
1613,18,inf_parietal,99,207,-0.03946557501938558
1614,18,inf_parietal,99,45,0.02788322514266697
1615,18,inf_parietal,99,99,0.02593654265951079
1616,18,v5,153,153,0.014208172368236342
1617,18,v5,153,207,-0.04122798153759268
1618,18,v5,153,45,0.030303400106094197
1619,18,v5,153,99,-0.0019511793221979323
1620,18,v5,207,153,0.042807312783089545
1621,18,v5,207,207,-0.025135596166082283
1622,18,v5,207,45,-0.03931850864272639
1623,18,v5,207,99,0.026234170414408897
1624,18,v5,45,153,-0.036727225763911714
1625,18,v5,45,207,0.04377323908843174
1626,18,v5,45,45,0.059914498593623265
1627,18,v5,45,99,-0.045278389108417666
1628,18,v5,99,153,0.025662020135009553
1629,18,v5,99,207,0.03870825934453896
1630,18,v5,99,45,-0.06426617228737432
1631,18,v5,99,99,0.008730630215072172
1632,19,premotor,153,153,0.005037373455699027
1633,19,premotor,153,207,-0.037425999496349754
1634,19,premotor,153,45,0.05880432428021266
1635,19,premotor,153,99,-0.035356294755664146
1636,19,premotor,207,153,0.02764503439177182
1637,19,premotor,207,207,-0.047976618445221594
1638,19,premotor,207,45,0.00204659190896141
1639,19,premotor,207,99,0.024876630134535716
1640,19,premotor,45,153,-0.016360837393221042
1641,19,premotor,45,207,0.05818106665770727
1642,19,premotor,45,45,-0.034532635704887814
1643,19,premotor,45,99,-0.008110266926901817
1644,19,premotor,99,153,-0.014119246260045664
1645,19,premotor,99,207,0.016957870805516383
1646,19,premotor,99,45,-0.017535765137943644
1647,19,premotor,99,99,0.015244905949079356
1648,19,motor,153,153,-0.025512335375174076
1649,19,motor,153,207,-0.0417139428548782
1650,19,motor,153,45,-0.01752813796601694
1651,19,motor,153,99,0.07577185245014507
1652,19,motor,207,153,0.0017206269233054974
1653,19,motor,207,207,-0.02902244380294547
1654,19,motor,207,45,0.06050895766585611
1655,19,motor,207,99,-0.042222735991166896
1656,19,motor,45,153,0.050669478869657524
1657,19,motor,45,207,0.07178604340783705
1658,19,motor,45,45,-0.02433622741885249
1659,19,motor,45,99,-0.09084142077059268
1660,19,motor,99,153,-0.03868893761652637
1661,19,motor,99,207,0.011717826319773264
1662,19,motor,99,45,0.012646808276579304
1663,19,motor,99,99,0.03620699465945007
1664,19,v1,153,153,0.025043011286907446
1665,19,v1,153,207,-0.08432259775180823
1666,19,v1,153,45,-0.004833506710199045
1667,19,v1,153,99,0.04934518100944676
1668,19,v1,207,153,-0.03102345869805151
1669,19,v1,207,207,-0.06460098673250175
1670,19,v1,207,45,0.08883073418605156
1671,19,v1,207,99,0.01268507124828869
1672,19,v1,45,153,0.03896266307138348
1673,19,v1,45,207,0.14012226325777588
1674,19,v1,45,45,-0.08222475057126932
1675,19,v1,45,99,-0.09810633663163745
1676,19,v1,99,153,-0.03217238244495683
1677,19,v1,99,207,0.012752109240694618
1678,19,v1,99,45,-0.009136726487740669
1679,19,v1,99,99,0.04112120450308346
1680,19,sup_parietal,153,153,-0.053629304254507223
1681,19,sup_parietal,153,207,-0.06739344157028412
1682,19,sup_parietal,153,45,0.029695592608444538
1683,19,sup_parietal,153,99,0.08743550907425751
1684,19,sup_parietal,207,153,-0.03181057386044661
1685,19,sup_parietal,207,207,0.15356723159887864
1686,19,sup_parietal,207,45,-0.00485037208573743
1687,19,sup_parietal,207,99,-0.05587924106157856
1688,19,sup_parietal,45,153,0.01733572905824015
1689,19,sup_parietal,45,207,0.023652465862373948
1690,19,sup_parietal,45,45,0.017036150139239908
1691,19,sup_parietal,45,99,-0.09141629487357673
1692,19,sup_parietal,99,153,0.0709430916446035
1693,19,sup_parietal,99,207,-0.07451292113059343
1694,19,sup_parietal,99,45,-0.04410873566423621
1695,19,sup_parietal,99,99,0.03970481555860504
1696,19,inf_parietal,153,153,-0.0475548083938243
1697,19,inf_parietal,153,207,0.04975576368201349
1698,19,inf_parietal,153,45,-0.056086776743720146
1699,19,inf_parietal,153,99,0.05729829573299423
1700,19,inf_parietal,207,153,0.08343297320801898
1701,19,inf_parietal,207,207,-0.04406945594082809
1702,19,inf_parietal,207,45,-0.019765586619491682
1703,19,inf_parietal,207,99,-0.0007559837817269193
1704,19,inf_parietal,45,153,-0.020925132637339652
1705,19,inf_parietal,45,207,0.03155498776466291
1706,19,inf_parietal,45,45,0.10014609757574569
1707,19,inf_parietal,45,99,-0.10791356440593246
1708,19,inf_parietal,99,153,-0.018193379528065386
1709,19,inf_parietal,99,207,-0.029419125067961235
1710,19,inf_parietal,99,45,-0.0039018569644038905
1711,19,inf_parietal,99,99,0.026954662776545197
1712,19,v5,153,153,0.027029080063000525
1713,19,v5,153,207,0.01177582762764925
1714,19,v5,153,45,-0.10556807188188158
1715,19,v5,153,99,0.06213780452740618
1716,19,v5,207,153,-0.12405544879914668
1717,19,v5,207,207,0.08701722093189047
1718,19,v5,207,45,0.04848637842541065
1719,19,v5,207,99,-0.03619900303872381
1720,19,v5,45,153,-0.030091283762628415
1721,19,v5,45,207,0.11952610657727997
1722,19,v5,45,45,0.017545151466954362
1723,19,v5,45,99,-0.10691345349330063
1724,19,v5,99,153,0.11664280235608443
1725,19,v5,99,207,-0.14397117315556823
1726,19,v5,99,45,0.009935689770570362
1727,19,v5,99,99,0.04796563978849314
1728,20,premotor,153,153,0.024685194713874394
1729,20,premotor,153,207,-0.020857771964148432
1730,20,premotor,153,45,0.007095036911921079
1731,20,premotor,153,99,-0.01571590640938384
1732,20,premotor,207,153,-0.03743809727256028
1733,20,premotor,207,207,-0.00047296455805708945
1734,20,premotor,207,45,0.021369191066460666
1735,20,premotor,207,99,0.01871198311654828
1736,20,premotor,45,153,-0.015766294770984124
1737,20,premotor,45,207,0.07327937554746433
1738,20,premotor,45,45,-0.03771736100085586
1739,20,premotor,45,99,-0.009022021703111898
1740,20,premotor,99,153,0.01866870242845577
1741,20,premotor,99,207,-0.04053357250939021
1742,20,premotor,99,45,-4.4387957260904123e-05
1743,20,premotor,99,99,0.010404332036462745
1744,20,motor,153,153,0.10905605226041482
1745,20,motor,153,207,-0.0928419044442697
1746,20,motor,153,45,0.008163996180544952
1747,20,motor,153,99,-0.011101672455866275
1748,20,motor,207,153,-0.06132858737155428
1749,20,motor,207,207,0.007269355277036024
1750,20,motor,207,45,0.014966502993074737
1751,20,motor,207,99,0.026584290878499076
1752,20,motor,45,153,-0.04356653578684544
1753,20,motor,45,207,0.04429174440841334
1754,20,motor,45,45,0.006291169479603585
1755,20,motor,45,99,-0.020044060685668046
1756,20,motor,99,153,0.0036484658843179314
1757,20,motor,99,207,0.008919408427048376
1758,20,motor,99,45,-0.03520023309543332
1759,20,motor,99,99,0.03012267040798424
1760,20,v1,153,153,-0.05612895777328005
1761,20,v1,153,207,-0.047409094836298675
1762,20,v1,153,45,0.02233243429941201
1763,20,v1,153,99,0.07239013918979006
1764,20,v1,207,153,0.07050430169206033
1765,20,v1,207,207,-0.05450482821183704
1766,20,v1,207,45,-0.02671681327504795
1767,20,v1,207,99,0.008677560579201849
1768,20,v1,45,153,-0.06398972529183529
1769,20,v1,45,207,0.12424694166261604
1770,20,v1,45,45,-0.06582313910362964
1771,20,v1,45,99,0.01066721664628998
1772,20,v1,99,153,0.029271652290904983
1773,20,v1,99,207,-0.019897469649859507
1774,20,v1,99,45,0.06379066617899184
1775,20,v1,99,99,-0.07361251869278893
1776,20,sup_parietal,153,153,0.003697667804144107
1777,20,sup_parietal,153,207,-0.02674950835118713
1778,20,sup_parietal,153,45,0.0371258584090198
1779,20,sup_parietal,153,99,0.018565114168561606
1780,20,sup_parietal,207,153,0.043411891672810204
1781,20,sup_parietal,207,207,0.03923708454968026
1782,20,sup_parietal,207,45,0.012327980132275651
1783,20,sup_parietal,207,99,-0.08870823702325484
1784,20,sup_parietal,45,153,0.008555981741363156
1785,20,sup_parietal,45,207,0.06140894022315152
1786,20,sup_parietal,45,45,-0.04562679629092132
1787,20,sup_parietal,45,99,-0.03504934716814878
1788,20,sup_parietal,99,153,-0.04857351710918002
1789,20,sup_parietal,99,207,-0.06255824793709484
1790,20,sup_parietal,99,45,0.01605989877058462
1791,20,sup_parietal,99,99,0.07621649658860968
1792,20,inf_parietal,153,153,-0.014116252852476918
1793,20,inf_parietal,153,207,0.048385969543722554
1794,20,inf_parietal,153,45,-0.014496014947474543
1795,20,inf_parietal,153,99,-0.01743214920588459
1796,20,inf_parietal,207,153,-0.03309248591897763
1797,20,inf_parietal,207,207,-0.021257472116252802
1798,20,inf_parietal,207,45,0.03833863161129006
1799,20,inf_parietal,207,99,0.002225183215078315
1800,20,inf_parietal,45,153,-0.02139871790377331
1801,20,inf_parietal,45,207,0.08383928772184679
1802,20,inf_parietal,45,45,-0.0373988834526944
1803,20,inf_parietal,45,99,-0.01613880328765526
1804,20,inf_parietal,99,153,0.05521770776802229
1805,20,inf_parietal,99,207,-0.12001560464837593
1806,20,inf_parietal,99,45,0.025020057923231608
1807,20,inf_parietal,99,99,0.025868257407062535
1808,20,v5,153,153,0.05671481584158081
1809,20,v5,153,207,-0.08818429438919803
1810,20,v5,153,45,-0.0601504430846649
1811,20,v5,153,99,0.05691061962542977
1812,20,v5,207,153,0.049908311962500417
1813,20,v5,207,207,-0.010832809483156215
1814,20,v5,207,45,-0.009856195987636207
1815,20,v5,207,99,-0.010934937351444886
1816,20,v5,45,153,-0.07131971848825343
1817,20,v5,45,207,0.16316838749167972
1818,20,v5,45,45,0.012505779516280032
1819,20,v5,45,99,-0.13581488204176953
1820,20,v5,99,153,-0.09397487197631721
1821,20,v5,99,207,-0.05106573336524589
1822,20,v5,99,45,0.14270014825369895
1823,20,v5,99,99,0.03922774318069197
1824,22,premotor,153,153,0.013346683778391235
1825,22,premotor,153,207,0.032376179678176985
1826,22,premotor,153,45,-0.0643365887901031
1827,22,premotor,153,99,0.029392835529928475
1828,22,premotor,207,153,-0.01697793187189778
1829,22,premotor,207,207,-0.005900884973287387
1830,22,premotor,207,45,0.06383958443541327
1831,22,premotor,207,99,-0.04554903090940585
1832,22,premotor,45,153,0.029172704434876594
1833,22,premotor,45,207,0.0023896063268196432
1834,22,premotor,45,45,-0.03173949323139664
1835,22,premotor,45,99,-0.0019348446620485113
1836,22,premotor,99,153,-0.014097494045982623
1837,22,premotor,99,207,-0.03201846054960091
1838,22,premotor,99,45,0.02239634014353631
1839,22,premotor,99,99,0.019942636471798336
1840,22,motor,153,153,0.009087520139237807
1841,22,motor,153,207,-0.05868310476061772
1842,22,motor,153,45,-0.04180874422312128
1843,22,motor,153,99,0.08358743448489417
1844,22,motor,207,153,-0.003946186987147812
1845,22,motor,207,207,0.00816912797078306
1846,22,motor,207,45,0.08395382374587015
1847,22,motor,207,99,-0.04085117588992343
1848,22,motor,45,153,-0.025693447187428373
1849,22,motor,45,207,0.050475759106893656
1850,22,motor,45,45,-0.016385259904853233
1851,22,motor,45,99,-0.040834156044152886
1852,22,motor,99,153,0.01408494628890133
1853,22,motor,99,207,0.0031671017185519734
1854,22,motor,99,45,-0.010833867370216023
1855,22,motor,99,99,-0.02204301958185205
1856,22,v1,153,153,0.07914556931906559
1857,22,v1,153,207,-0.22007134530498978
