,participant_id,masks,l1,l2,l3,l4
59,11,v5,-0.1613123784049696,0.10316358340730597,-0.26532457442972407,0.07926937129121295
60,12,premotor,-0.030806333442856215,-0.027760622010516767,0.0467839925218892,-0.10275546319758569
61,12,motor,-0.0012793239905721093,0.02448148234582579,0.1171878706963799,0.03939661911759916
62,12,v1,0.09070515313567834,0.05956261857306156,0.06936986799386485,-0.01947269949247387
63,12,sup_parietal,-0.0036258400381432437,-0.07699924262873378,-0.1050258275180677,-0.024236624601280628
64,12,inf_parietal,-0.07878464340862532,-0.006959633991353173,0.05222296181559809,-0.029627660894546215
65,12,v5,-0.03680451290174665,-0.12553546751706007,0.039486108887867744,0.006157700476080469
66,13,premotor,-0.1285614838258406,0.05339309072097781,-0.01338436745586817,0.03904054341109867
67,13,motor,0.01987082739538588,0.06666107124582418,0.020252069823108454,-0.050896309814476286
68,13,v1,0.05482759670279359,-0.03600234752134396,-0.23892714311683588,0.005533506993949076
69,13,sup_parietal,-0.14036336381874995,0.11033534242615839,-0.0013533177712951629,-0.2504028855113469
70,13,inf_parietal,0.06138608943237685,0.21403685079162338,0.11197417726928062,-0.20002513774034134
71,13,v5,-0.16802957309030703,-0.06128904683229626,0.020324308451606758,-0.19623325864849922
72,14,premotor,0.03996927820318617,-0.12816800978031834,0.07688412792204205,-0.029867085267603753
73,14,motor,-0.12767790162689446,-0.001173800310780737,0.12910016355911413,0.04688063435460235
74,14,v1,-0.002309033419414991,0.07886374828478904,-0.14116662065311775,0.10401627047670672
75,14,sup_parietal,0.010720415726203436,-0.07858889705300176,-0.10019824335460356,-0.1075728828519943
76,14,inf_parietal,0.016688954296236028,-0.09928308222436692,0.18955498600729237,-0.14934820656713804
77,14,v5,-0.011170543753566402,0.0909071221215348,0.07443710807908002,0.15902746732378575
78,15,premotor,0.2745422116823715,0.025650083056219977,0.1108396464872654,0.13186532849156207
79,15,motor,0.00474887486409218,-0.1443271326182069,0.0923579022411368,-0.1042224512381113
80,15,v1,-0.14709421011082904,0.011743325120363468,-0.01756911834866043,0.022116530332392928
81,15,sup_parietal,-0.255851118749992,0.12302496144719904,-0.019698230075878967,-0.03874885218052828
82,15,inf_parietal,0.20667251279203389,-0.1438203457447714,-0.030065030006662972,-0.18947582176811684
83,15,v5,-0.026132439644846205,-0.08848981554794356,0.1232917434363251,0.147258644712352
84,16,premotor,-0.06638673589881376,0.008441646998837017,0.05805237345532426,0.08173495651690868
85,16,motor,0.06596107796884139,0.11120386996376375,0.013886748223790685,0.16170139983117401
86,16,v1,-0.1774968574946456,-0.004169526417072616,0.08231450732998061,0.015186453349302232
87,16,sup_parietal,0.17404102127144974,-0.020184618078286004,0.18950031199510414,-0.01662177174244161
88,16,inf_parietal,-0.0005146264179033619,-0.07957935105582721,0.009184111658012951,0.014276797824827658
89,16,v5,-0.17141830151149176,-0.06398203987579726,0.04974504826856932,0.09241559907346555
90,17,premotor,-0.07917949043023678,0.16127585691874674,-0.02912399952957248,-0.12548834049532703
91,17,motor,-0.13690102666014198,-0.05440248088158746,0.016070225938524314,0.09837316232937346
92,17,v1,-0.012905161375397732,-0.0644247718444208,-0.04891458330400514,-0.06242611680312877
93,17,sup_parietal,-0.12411426184651479,0.027501756013501813,-0.05883582352414313,0.04314682085705544
94,17,inf_parietal,-0.14949447660702106,0.10824642943579224,0.04533154879024032,0.06401368821430026
95,17,v5,-0.06127079204571927,-0.07194960481009849,-0.15299154660299896,0.03384303722245488
96,18,premotor,0.2698626087708547,0.06272382456900051,0.13735527890144952,0.0008392340692684949
97,18,motor,-0.03475013562152836,0.13243685327628704,0.07750288434972093,-0.016769184963272905
98,18,v1,-0.16792123032825268,-0.05177203521521487,0.11015244514527603,-0.1610512201876918
99,18,sup_parietal,-0.00785913863158759,-0.1135753797666031,-0.011158441896301413,-0.13429568898985778
100,18,inf_parietal,0.14239102964990147,0.04029007594468551,-0.05411765946207338,0.15225685527709154
101,18,v5,0.17771705494808238,-0.11314583563711059,-0.017883519235916325,0.08654370989285164
102,19,premotor,-0.07094331952809957,-0.014324356965312564,0.06292148671671602,-0.0818062724348599
103,19,motor,0.18455614193712774,-0.007193115227499356,0.15254130916507652,0.009074939006967236
104,19,v1,-0.05715736577741343,-0.08938076158574154,0.0920339398640214,-0.03801188572594299
105,19,sup_parietal,-0.04333930844892437,-0.1276940003158874,-0.1707559842912646,0.08764874782685031
106,19,inf_parietal,0.010529178240296588,-0.13338515540874535,0.007365194522646171,0.05384560646743604
107,19,v5,0.0743433623974607,0.05674827155030132,-0.08654373714568322,0.11595718976669067
